tour_id,person_id,leg_sequence,population_group,role,origin_type,destination_type,origin_facility_id,destination_facility_id,departure_time_s,origin_tcs_zone,destination_tcs_zone,distance_km,low_classification,base_classification,high_classification
hk_collective_001928::unspecified_ride_tour,hk_collective_001928,2,resident,work_mobile,home,personal_business,home_hk_collective_001928,resident_personal_business_igeocom_536564,65316.0,1,21,11.054065644093306,taxi,taxi,taxi
hk_collective_001928::unspecified_ride_tour,hk_collective_001928,3,resident,work_mobile,personal_business,home,resident_personal_business_igeocom_536564,home_hk_collective_001928,72216.0,21,1,11.054065644093306,taxi,taxi,taxi
hk_collective_001930::unspecified_ride_tour,hk_collective_001930,0,resident,home_only,home,social,home_hk_collective_001930,resident_social_osm_9432769249_34506,52319.0,1,7,6.454157617110226,taxi,taxi,taxi
hk_collective_001930::unspecified_ride_tour,hk_collective_001930,1,resident,home_only,social,home,resident_social_osm_9432769249_34506,home_hk_collective_001930,61919.0,7,1,6.454157617110226,taxi,taxi,taxi
hk_collective_001947::unspecified_ride_tour,hk_collective_001947,2,resident,fixed_worker,home,shopping,home_hk_collective_001947,resident_shopping_osm_4860351218_22023,63008.0,7,11,5.894526907888782,taxi,taxi,taxi
hk_collective_001947::unspecified_ride_tour,hk_collective_001947,3,resident,fixed_worker,shopping,home,resident_shopping_osm_4860351218_22023,home_hk_collective_001947,69908.0,11,7,5.894526907888782,taxi,taxi,taxi
hk_collective_001959::unspecified_ride_tour,hk_collective_001959,0,resident,home_only,home,social,home_hk_collective_001959,resident_social_osm_9433954457_34512,33826.0,7,7,1.570513350229672,taxi,taxi,taxi
hk_collective_001959::unspecified_ride_tour,hk_collective_001959,1,resident,home_only,social,dining,resident_social_osm_9433954457_34512,resident_dining_osm_10837582535_38324,43426.0,7,5,1.465650416826694,taxi,taxi,taxi
hk_collective_001959::unspecified_ride_tour,hk_collective_001959,2,resident,home_only,dining,home,resident_dining_osm_10837582535_38324,home_hk_collective_001959,50026.0,5,7,3.0354259642876595,taxi,taxi,taxi
hk_collective_001983::unspecified_ride_tour,hk_collective_001983,2,resident,fixed_worker,home,leisure,home_hk_collective_001983,resident_leisure_osm_5787743867_26413,64237.0,17,17,2.825916950300637,taxi,taxi,taxi
hk_collective_001983::unspecified_ride_tour,hk_collective_001983,3,resident,fixed_worker,leisure,dining,resident_leisure_osm_5787743867_26413,resident_dining_osm_14008712696_48531,75637.0,17,19,4.420070803983179,taxi,taxi,taxi
hk_collective_001983::unspecified_ride_tour,hk_collective_001983,4,resident,fixed_worker,dining,home,resident_dining_osm_14008712696_48531,home_hk_collective_001983,82237.0,19,17,5.596642963976549,taxi,taxi,taxi
hk_collective_002024::unspecified_ride_tour,hk_collective_002024,2,resident,fixed_worker,home,shopping,home_hk_collective_002024,resident_shopping_osm_missing_68774,68563.0,24,7,16.069809942298235,taxi,taxi,taxi
hk_collective_002024::unspecified_ride_tour,hk_collective_002024,3,resident,fixed_worker,shopping,home,resident_shopping_osm_missing_68774,home_hk_collective_002024,75463.0,7,24,16.069809942298235,taxi,taxi,taxi
hk_collective_002075::unspecified_ride_tour,hk_collective_002075,2,resident,fixed_worker,home,shopping,home_hk_collective_002075,resident_shopping_osm_4864524159_23181,70869.0,2,6,5.200563144020491,taxi,other_ride,taxi
hk_collective_002075::unspecified_ride_tour,hk_collective_002075,3,resident,fixed_worker,shopping,home,resident_shopping_osm_4864524159_23181,home_hk_collective_002075,77769.0,6,2,5.200563144020491,taxi,other_ride,taxi
hk_collective_002080::unspecified_ride_tour,hk_collective_002080,0,resident,home_only,home,shopping,home_hk_collective_002080,resident_shopping_osm_10078393017_36678,59548.0,5,19,10.158049703784986,taxi,taxi,taxi
hk_collective_002080::unspecified_ride_tour,hk_collective_002080,1,resident,home_only,shopping,dining,resident_shopping_osm_10078393017_36678,resident_dining_osm_7658491775_31806,66448.0,19,19,1.386977413792049,taxi,taxi,taxi
hk_collective_002080::unspecified_ride_tour,hk_collective_002080,2,resident,home_only,dining,home,resident_dining_osm_7658491775_31806,home_hk_collective_002080,73048.0,19,5,8.885090507269505,taxi,taxi,taxi
hk_collective_002083::unspecified_ride_tour,hk_collective_002083,2,resident,fixed_worker,home,shopping,home_hk_collective_002083,resident_shopping_osm_13310398374_46966,71823.0,5,9,4.773388217877374,taxi,taxi,taxi
hk_collective_002083::unspecified_ride_tour,hk_collective_002083,3,resident,fixed_worker,shopping,home,resident_shopping_osm_13310398374_46966,home_hk_collective_002083,78723.0,9,5,4.773388217877374,taxi,taxi,taxi
hk_collective_002085::unspecified_ride_tour,hk_collective_002085,0,resident,home_only,home,personal_business,home_hk_collective_002085,resident_personal_business_osm_3937121760_13706,33119.0,5,1,4.31650942573424,taxi,taxi,taxi
hk_collective_002085::unspecified_ride_tour,hk_collective_002085,1,resident,home_only,personal_business,leisure,resident_personal_business_osm_3937121760_13706,resident_leisure_osm_missing_58640,40019.0,1,5,4.987499531521334,taxi,taxi,taxi
hk_collective_002085::unspecified_ride_tour,hk_collective_002085,2,resident,home_only,leisure,home,resident_leisure_osm_missing_58640,home_hk_collective_002085,51419.0,5,5,2.5327928628522702,taxi,taxi,taxi
hk_collective_002086::unspecified_ride_tour,hk_collective_002086,2,resident,fixed_worker,home,shopping,home_hk_collective_002086,resident_shopping_osm_10131247928_36919,69954.0,5,8,1.3403976049068849,taxi,other_ride,taxi
hk_collective_002086::unspecified_ride_tour,hk_collective_002086,3,resident,fixed_worker,shopping,home,resident_shopping_osm_10131247928_36919,home_hk_collective_002086,76854.0,8,5,1.3403976049068849,taxi,other_ride,taxi
hk_collective_002090::unspecified_ride_tour,hk_collective_002090,2,resident,fixed_worker,home,dining,home_hk_collective_002090,resident_dining_osm_2452954436_6855,79200.0,5,18,23.797901294556052,taxi,taxi,taxi
hk_collective_002090::unspecified_ride_tour,hk_collective_002090,3,resident,fixed_worker,dining,home,resident_dining_osm_2452954436_6855,home_hk_collective_002090,85800.0,18,5,23.797901294556052,taxi,taxi,taxi
hk_collective_002094::unspecified_ride_tour,hk_collective_002094,0,resident,home_only,home,shopping,home_hk_collective_002094,resident_shopping_osm_7192186885_31070,52388.0,5,5,1.3041407311531472,taxi,other_ride,taxi
hk_collective_002094::unspecified_ride_tour,hk_collective_002094,1,resident,home_only,shopping,home,resident_shopping_osm_7192186885_31070,home_hk_collective_002094,59288.0,5,5,1.3041407311531472,taxi,other_ride,taxi
hk_collective_002097::unspecified_ride_tour,hk_collective_002097,2,resident,fixed_worker,home,dining,home_hk_collective_002097,resident_dining_osm_4848408990_20159,68211.0,5,5,0.581547528613309,taxi,taxi,taxi
hk_collective_002097::unspecified_ride_tour,hk_collective_002097,3,resident,fixed_worker,dining,home,resident_dining_osm_4848408990_20159,home_hk_collective_002097,74811.0,5,5,0.581547528613309,taxi,taxi,taxi
hk_collective_002100::unspecified_ride_tour,hk_collective_002100,2,resident,fixed_worker,home,shopping,home_hk_collective_002100,resident_shopping_igeocom_544963,68417.0,5,8,2.2159428165712147,other_ride,taxi,taxi
hk_collective_002100::unspecified_ride_tour,hk_collective_002100,3,resident,fixed_worker,shopping,home,resident_shopping_igeocom_544963,home_hk_collective_002100,75317.0,8,5,2.2159428165712147,other_ride,taxi,taxi
hk_collective_002103::unspecified_ride_tour,hk_collective_002103,2,resident,fixed_worker,home,leisure,home_hk_collective_002103,resident_leisure_igeocom_538915,62675.0,5,7,3.6539892252370905,other_ride,taxi,taxi
hk_collective_002103::unspecified_ride_tour,hk_collective_002103,3,resident,fixed_worker,leisure,dining,resident_leisure_igeocom_538915,resident_dining_osm_4483536105_17836,74075.0,7,7,1.388049676088655,other_ride,taxi,taxi
hk_collective_002103::unspecified_ride_tour,hk_collective_002103,4,resident,fixed_worker,dining,home,resident_dining_osm_4483536105_17836,home_hk_collective_002103,80675.0,7,5,4.991975609628303,other_ride,taxi,taxi
hk_collective_002109::unspecified_ride_tour,hk_collective_002109,2,resident,fixed_worker,home,dining,home_hk_collective_002109,resident_dining_osm_13673744353_47743,78299.0,5,2,2.749109982883223,taxi,taxi,taxi
hk_collective_002109::unspecified_ride_tour,hk_collective_002109,3,resident,fixed_worker,dining,home,resident_dining_osm_13673744353_47743,home_hk_collective_002109,84899.0,2,5,2.749109982883223,taxi,taxi,taxi
hk_collective_002138::unspecified_ride_tour,hk_collective_002138,0,resident,home_only,home,social,home_hk_collective_002138,resident_social_igeocom_537675,34655.0,5,12,6.82389716513057,other_ride,taxi,taxi
hk_collective_002138::unspecified_ride_tour,hk_collective_002138,1,resident,home_only,social,home,resident_social_igeocom_537675,home_hk_collective_002138,44255.0,12,5,6.82389716513057,other_ride,taxi,taxi
hk_collective_002242::unspecified_ride_tour,hk_collective_002242,0,resident,home_only,home,shopping,home_hk_collective_002242,resident_shopping_osm_3491811976_12428,57257.0,7,10,3.0100552196084642,taxi,taxi,taxi
hk_collective_002242::unspecified_ride_tour,hk_collective_002242,1,resident,home_only,shopping,medical,resident_shopping_osm_3491811976_12428,resident_medical_igeocom_538833,64157.0,10,10,1.10999797609061,taxi,taxi,taxi
hk_collective_002242::unspecified_ride_tour,hk_collective_002242,2,resident,home_only,medical,home,resident_medical_igeocom_538833,home_hk_collective_002242,71957.0,10,7,2.7347295390186233,taxi,taxi,taxi
hk_collective_002322::unspecified_ride_tour,hk_collective_002322,2,resident,fixed_worker,home,dining,home_hk_collective_002322,resident_dining_osm_2021651138_4885,73947.0,19,17,9.240736739084866,taxi,taxi,taxi
hk_collective_002322::unspecified_ride_tour,hk_collective_002322,3,resident,fixed_worker,dining,home,resident_dining_osm_2021651138_4885,home_hk_collective_002322,80547.0,17,19,9.240736739084866,taxi,taxi,taxi
hk_collective_002334::unspecified_ride_tour,hk_collective_002334,2,resident,fixed_worker,home,medical,home_hk_collective_002334,resident_medical_osm_3748707248_12990,74813.0,19,19,4.5664328998574355,taxi,taxi,taxi
hk_collective_002334::unspecified_ride_tour,hk_collective_002334,3,resident,fixed_worker,medical,home,resident_medical_osm_3748707248_12990,home_hk_collective_002334,82613.0,19,19,4.5664328998574355,taxi,taxi,taxi
hk_collective_002337::unspecified_ride_tour,hk_collective_002337,2,resident,day_school_student,home,dining,home_hk_collective_002337,resident_dining_osm_4850542032_20629,58104.0,19,5,8.40987208866907,taxi,taxi,taxi
hk_collective_002337::unspecified_ride_tour,hk_collective_002337,3,resident,day_school_student,dining,home,resident_dining_osm_4850542032_20629,home_hk_collective_002337,64704.0,5,19,8.40987208866907,taxi,taxi,taxi
hk_collective_002387::unspecified_ride_tour,hk_collective_002387,2,resident,fixed_worker,home,dining,home_hk_collective_002387,resident_dining_osm_5954298861_26895,62236.0,19,6,6.0239423766272875,taxi,taxi,taxi
hk_collective_002387::unspecified_ride_tour,hk_collective_002387,3,resident,fixed_worker,dining,home,resident_dining_osm_5954298861_26895,home_hk_collective_002387,68836.0,6,19,6.0239423766272875,taxi,taxi,taxi
hk_collective_002470::unspecified_ride_tour,hk_collective_002470,2,resident,fixed_worker,home,shopping,home_hk_collective_002470,resident_shopping_osm_4856397005_21146,65783.0,2,3,2.1397999482320964,other_ride,taxi,taxi
hk_collective_002470::unspecified_ride_tour,hk_collective_002470,3,resident,fixed_worker,shopping,home,resident_shopping_osm_4856397005_21146,home_hk_collective_002470,72683.0,3,2,2.1397999482320964,other_ride,taxi,taxi
hk_collective_002489::unspecified_ride_tour,hk_collective_002489,2,resident,day_school_student,home,social,home_hk_collective_002489,resident_social_osm_12876952912_45908,60479.0,8,8,1.0226235381688622,taxi,taxi,taxi
hk_collective_002489::unspecified_ride_tour,hk_collective_002489,3,resident,day_school_student,social,shopping,resident_social_osm_12876952912_45908,resident_shopping_osm_2545058906_7324,70079.0,8,3,2.155033532138211,taxi,taxi,taxi
hk_collective_002489::unspecified_ride_tour,hk_collective_002489,4,resident,day_school_student,shopping,home,resident_shopping_osm_2545058906_7324,home_hk_collective_002489,76979.0,3,8,2.7156528308473,taxi,taxi,taxi
hk_collective_002500::unspecified_ride_tour,hk_collective_002500,2,resident,fixed_worker,home,leisure,home_hk_collective_002500,resident_leisure_igeocom_553983,67556.0,8,2,3.800591198907448,taxi,taxi,taxi
hk_collective_002500::unspecified_ride_tour,hk_collective_002500,3,resident,fixed_worker,leisure,social,resident_leisure_igeocom_553983,resident_social_osm_6956526851_30353,78956.0,2,2,1.8151461762238175,taxi,taxi,taxi
hk_collective_002500::unspecified_ride_tour,hk_collective_002500,4,resident,fixed_worker,social,home,resident_social_osm_6956526851_30353,home_hk_collective_002500,88556.0,2,8,3.6113052708642983,taxi,taxi,taxi
hk_collective_002501::unspecified_ride_tour,hk_collective_002501,0,resident,home_only,home,social,home_hk_collective_002501,resident_social_osm_4842655810_19449,31752.0,8,9,5.57021486303949,taxi,taxi,taxi
hk_collective_002501::unspecified_ride_tour,hk_collective_002501,1,resident,home_only,social,personal_business,resident_social_osm_4842655810_19449,resident_personal_business_igeocom_548356,41352.0,9,6,7.0262530189429695,taxi,taxi,taxi
hk_collective_002501::unspecified_ride_tour,hk_collective_002501,2,resident,home_only,personal_business,home,resident_personal_business_igeocom_548356,home_hk_collective_002501,48252.0,6,8,2.232679144873267,taxi,taxi,taxi
hk_collective_002505::unspecified_ride_tour,hk_collective_002505,0,resident,work_home,home,leisure,home_hk_collective_002505,resident_leisure_igeocom_534944,49000.0,8,6,2.685292278715301,taxi,taxi,taxi
hk_collective_002505::unspecified_ride_tour,hk_collective_002505,1,resident,work_home,leisure,home,resident_leisure_igeocom_534944,home_hk_collective_002505,60400.0,6,8,2.685292278715301,taxi,taxi,taxi
hk_collective_002509::unspecified_ride_tour,hk_collective_002509,2,resident,fixed_worker,home,leisure,home_hk_collective_002509,resident_leisure_igeocom_553289,70351.0,8,6,2.407966525867835,other_ride,other_ride,taxi
hk_collective_002509::unspecified_ride_tour,hk_collective_002509,3,resident,fixed_worker,leisure,home,resident_leisure_igeocom_553289,home_hk_collective_002509,81751.0,6,8,2.407966525867835,other_ride,other_ride,taxi
hk_collective_002528::unspecified_ride_tour,hk_collective_002528,2,resident,fixed_worker,home,personal_business,home_hk_collective_002528,resident_personal_business_osm_8794974366_33700,67354.0,8,8,1.4308457908259273,taxi,other_ride,taxi
hk_collective_002528::unspecified_ride_tour,hk_collective_002528,3,resident,fixed_worker,personal_business,home,resident_personal_business_osm_8794974366_33700,home_hk_collective_002528,74254.0,8,8,1.4308457908259273,taxi,other_ride,taxi
hk_collective_002593::unspecified_ride_tour,hk_collective_002593,0,resident,home_only,home,personal_business,home_hk_collective_002593,resident_personal_business_igeocom_561602,42110.0,8,12,5.103046426213012,taxi,taxi,taxi
hk_collective_002593::unspecified_ride_tour,hk_collective_002593,1,resident,home_only,personal_business,shopping,resident_personal_business_igeocom_561602,resident_shopping_osm_4860790383_22322,49010.0,12,11,2.5772756605929583,taxi,taxi,taxi
hk_collective_002593::unspecified_ride_tour,hk_collective_002593,2,resident,home_only,shopping,home,resident_shopping_osm_4860790383_22322,home_hk_collective_002593,55910.0,11,8,7.395435341081362,taxi,taxi,taxi
hk_collective_002615::unspecified_ride_tour,hk_collective_002615,2,resident,day_school_student,home,leisure,home_hk_collective_002615,resident_leisure_osm_missing_67247,62438.0,8,8,2.2671623847488345,taxi,taxi,taxi
hk_collective_002615::unspecified_ride_tour,hk_collective_002615,3,resident,day_school_student,leisure,home,resident_leisure_osm_missing_67247,home_hk_collective_002615,73838.0,8,8,2.2671623847488345,taxi,taxi,taxi
