tour_id,person_id,population_group,role,classification_source,activity_purpose,tour_leg_count,manifest_ride_leg_count,leg_sequences,tour_departure_time_s,departure_period,origin_tcs_zone,first_destination_tcs_zone,second_destination_tcs_zone,tcs26_tour_chain,tour_distance_km,distance_band,household_id,age,sex,dcca,grid_id,tcs_zone,household_private_vehicle_count,potential_household_vehicle_access,is_designated_driver,assigned_vehicle_count,income_band_tcs,housing_type,visitor_day_kind,candidate_leg_count,low_selected_as_taxi,low_classification,base_selected_as_taxi,base_classification,high_selected_as_taxi,high_classification
hk_collective_002505::unspecified_ride_tour,hk_collective_002505,resident,work_home,resident_discretionary_ride_assignment,leisure,2,2,0|1,49000.0,02_midday_1000_1559,8,6,-1,8>6>8,5.370584557430602,02_5_10km,,45,F,2422,904,8,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_002509::unspecified_ride_tour,hk_collective_002509,resident,fixed_worker,resident_discretionary_ride_assignment,leisure,2,2,2|3,70351.0,03_evening_peak_1600_1959,8,6,-1,8>6>8,4.81593305173567,01_2_5km,,69,M,2407,906,8,0.0,False,False,0.0,,,,2,False,other_ride,False,other_ride,True,taxi
hk_collective_002528::unspecified_ride_tour,hk_collective_002528,resident,fixed_worker,resident_discretionary_ride_assignment,personal_business,2,2,2|3,67354.0,03_evening_peak_1600_1959,8,8,-1,8>8>8,2.8616915816518547,01_2_5km,,49,F,2407,906,8,0.0,False,False,0.0,,,,2,True,taxi,False,other_ride,True,taxi
hk_collective_002593::unspecified_ride_tour,hk_collective_002593,resident,home_only,resident_discretionary_ride_assignment,personal_business>shopping,3,3,0|1|2,42110.0,02_midday_1000_1559,8,12,11,8>12>11>8,15.075757427887332,03_10_20km,,90,M,2410,908,8,0.0,False,False,0.0,,,,3,True,taxi,True,taxi,True,taxi
hk_collective_002615::unspecified_ride_tour,hk_collective_002615,resident,day_school_student,resident_discretionary_ride_assignment,leisure,2,2,2|3,62438.0,03_evening_peak_1600_1959,8,8,-1,8>8>8,4.534324769497669,01_2_5km,,10,F,2410,908,8,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_002649::unspecified_ride_tour,hk_collective_002649,resident,day_school_student,resident_discretionary_ride_assignment,dining,2,2,2|3,60681.0,03_evening_peak_1600_1959,17,8,-1,17>8>17,24.666728097099515,04_20km_plus,,6,M,3610,920,17,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_002674::unspecified_ride_tour,hk_collective_002674,resident,fixed_worker,resident_discretionary_ride_assignment,shopping>social,3,3,2|3|4,69770.0,03_evening_peak_1600_1959,17,21,10,17>21>10>17,37.11990190820339,04_20km_plus,,36,M,3606,922,17,0.0,False,False,0.0,,,,3,True,taxi,True,taxi,True,taxi
hk_collective_002675::unspecified_ride_tour,hk_collective_002675,resident,home_only,resident_discretionary_ride_assignment,personal_business,2,2,0|1,49878.0,02_midday_1000_1559,17,3,-1,17>3>17,44.75966307248645,04_20km_plus,,55,M,3606,922,17,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_002715::unspecified_ride_tour,hk_collective_002715,resident,work_home,resident_discretionary_ride_assignment,medical,2,2,0|1,43670.0,02_midday_1000_1559,2,2,-1,2>2>2,3.727778972123788,01_2_5km,,41,M,1208,940,2,0.0,False,False,0.0,,,,2,False,other_ride,True,taxi,True,taxi
hk_collective_002721::unspecified_ride_tour,hk_collective_002721,resident,fixed_worker,resident_discretionary_ride_assignment,dining,2,2,2|3,70866.0,03_evening_peak_1600_1959,2,2,-1,2>2>2,4.670213223288909,01_2_5km,,65,M,1208,940,2,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_002733::unspecified_ride_tour,hk_collective_002733,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,41813.0,02_midday_1000_1559,2,2,-1,2>2>2,3.884229153307203,01_2_5km,,32,F,1206,942,2,0.0,False,False,0.0,,,,2,False,other_ride,True,taxi,True,taxi
hk_collective_002735::unspecified_ride_tour,hk_collective_002735,resident,fixed_worker,resident_discretionary_ride_assignment,leisure,2,2,2|3,71147.0,03_evening_peak_1600_1959,2,5,-1,2>5>2,6.783567870923591,02_5_10km,,58,F,1206,942,2,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_002765::unspecified_ride_tour,hk_collective_002765,resident,fixed_worker,resident_discretionary_ride_assignment,leisure>shopping,3,3,2|3|4,64959.0,03_evening_peak_1600_1959,8,6,12,8>6>12>8,15.978127895759538,03_10_20km,,39,M,2415,946,8,0.0,False,False,0.0,,,,3,True,taxi,False,other_ride,True,taxi
hk_collective_002779::unspecified_ride_tour,hk_collective_002779,resident,home_only,resident_discretionary_ride_assignment,social,2,2,0|1,37762.0,02_midday_1000_1559,19,19,-1,19>19>19,2.558460679800105,01_2_5km,,68,M,3711,953,19,0.0,False,False,0.0,,,,2,True,taxi,False,other_ride,True,taxi
hk_collective_002859::unspecified_ride_tour,hk_collective_002859,resident,fixed_worker,resident_discretionary_ride_assignment,leisure,2,2,2|3,65414.0,03_evening_peak_1600_1959,17,14,-1,17>14>17,48.67978898566497,04_20km_plus,,53,F,3617,964,17,0.0,False,False,0.0,,,,2,False,other_ride,True,taxi,True,taxi
hk_collective_002887::unspecified_ride_tour,hk_collective_002887,resident,tertiary_student,resident_discretionary_ride_assignment,leisure,2,2,2|3,57771.0,03_evening_peak_1600_1959,3,2,-1,3>2>3,6.684048227373745,02_5_10km,,26,F,1316,985,3,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_002894::unspecified_ride_tour,hk_collective_002894,resident,home_only,resident_discretionary_ride_assignment,dining,2,2,0|1,64633.0,03_evening_peak_1600_1959,3,3,-1,3>3>3,3.5083658527812207,01_2_5km,,55,M,1316,985,3,0.0,False,False,0.0,,,,2,True,taxi,False,other_ride,True,taxi
hk_collective_002940::unspecified_ride_tour,hk_collective_002940,resident,fixed_worker,resident_discretionary_ride_assignment,leisure,2,2,2|3,65154.0,03_evening_peak_1600_1959,8,7,-1,8>7>8,11.562765955559358,03_10_20km,,53,M,2414,990,8,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_003020::unspecified_ride_tour,hk_collective_003020,resident,home_only,resident_discretionary_ride_assignment,medical,2,2,0|1,38157.0,02_midday_1000_1559,10,2,-1,10>2>10,14.357146805067977,03_10_20km,,74,M,2502,991,10,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_003036::unspecified_ride_tour,hk_collective_003036,resident,home_only,resident_discretionary_ride_assignment,shopping>dining,3,3,0|1|2,43159.0,02_midday_1000_1559,10,5,5,10>5>5>10,10.413540477511223,03_10_20km,,52,M,2502,991,10,0.0,False,False,0.0,,,,3,True,taxi,False,other_ride,True,taxi
hk_collective_003060::unspecified_ride_tour,hk_collective_003060,resident,fixed_worker,resident_discretionary_ride_assignment,personal_business>shopping,3,3,2|3|4,65705.0,03_evening_peak_1600_1959,19,21,9,19>21>9>19,19.7819010830985,03_10_20km,,66,M,3709,995,19,0.0,False,False,0.0,,,,3,True,taxi,True,taxi,True,taxi
hk_collective_003072::unspecified_ride_tour,hk_collective_003072,resident,fixed_worker,resident_discretionary_ride_assignment,shopping,2,2,2|3,68127.0,03_evening_peak_1600_1959,19,5,-1,19>5>19,14.368336739622125,03_10_20km,,51,M,3707,996,19,0.0,False,False,0.0,,,,2,False,other_ride,False,other_ride,True,taxi
hk_collective_003080::unspecified_ride_tour,hk_collective_003080,resident,home_only,resident_discretionary_ride_assignment,social,2,2,0|1,47097.0,02_midday_1000_1559,19,5,-1,19>5>19,17.80465845574191,03_10_20km,,42,M,3707,996,19,0.0,False,False,0.0,,,,2,False,other_ride,True,taxi,True,taxi
hk_collective_003098::unspecified_ride_tour,hk_collective_003098,resident,home_only,resident_discretionary_ride_assignment,leisure>dining,3,3,0|1|2,44488.0,02_midday_1000_1559,19,5,6,19>5>6>19,15.363365226092107,03_10_20km,,81,M,3707,996,19,0.0,False,False,0.0,,,,3,True,taxi,True,taxi,True,taxi
hk_collective_003104::unspecified_ride_tour,hk_collective_003104,resident,home_only,resident_discretionary_ride_assignment,dining>shopping,3,3,0|1|2,54073.0,02_midday_1000_1559,19,19,7,19>19>7>19,21.67637645538771,04_20km_plus,,35,F,3703,997,19,0.0,False,False,0.0,,,,3,True,taxi,True,taxi,True,taxi
hk_collective_003190::unspecified_ride_tour,hk_collective_003190,resident,home_only,resident_discretionary_ride_assignment,shopping>dining,3,3,0|1|2,47053.0,02_midday_1000_1559,17,17,7,17>17>7>17,29.050751793590056,04_20km_plus,,49,F,3610,1003,17,0.0,False,False,0.0,,,,3,False,other_ride,True,taxi,True,taxi
hk_collective_003229::unspecified_ride_tour,hk_collective_003229,resident,fixed_worker,resident_discretionary_ride_assignment,leisure,2,2,2|3,68958.0,03_evening_peak_1600_1959,3,3,-1,3>3>3,9.395013434110194,02_5_10km,,31,F,1315,1028,3,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_003259::unspecified_ride_tour,hk_collective_003259,resident,fixed_worker,resident_discretionary_ride_assignment,leisure>dining,3,3,2|3|4,66444.0,03_evening_peak_1600_1959,3,21,21,3>21>21>3,12.903533242246555,03_10_20km,,53,M,1315,1028,3,0.0,False,False,0.0,,,,3,True,taxi,True,taxi,True,taxi
hk_collective_003276::unspecified_ride_tour,hk_collective_003276,resident,fixed_worker,resident_discretionary_ride_assignment,dining,2,2,2|3,73408.0,04_night_2000_2359,3,3,-1,3>3>3,1.019605311704547,00_0_2km,,42,F,1323,1029,3,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_003286::unspecified_ride_tour,hk_collective_003286,resident,home_only,resident_discretionary_ride_assignment,social,2,2,0|1,34058.0,01_morning_0600_0959,3,2,-1,3>2>3,8.09556100559413,02_5_10km,,70,M,1323,1029,3,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_003297::unspecified_ride_tour,hk_collective_003297,resident,home_only,resident_discretionary_ride_assignment,leisure,2,2,0|1,38301.0,02_midday_1000_1559,3,2,-1,3>2>3,4.436143581714218,01_2_5km,,87,F,1323,1029,3,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_003333::unspecified_ride_tour,hk_collective_003333,resident,home_only,resident_discretionary_ride_assignment,shopping>leisure,3,3,0|1|2,37963.0,02_midday_1000_1559,8,8,3,8>8>3>8,9.877167638010336,02_5_10km,,86,M,2414,1031,8,0.0,False,False,0.0,,,,3,True,taxi,True,taxi,True,taxi
hk_collective_003357::unspecified_ride_tour,hk_collective_003357,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,39748.0,02_midday_1000_1559,9,3,-1,9>3>9,15.039747107950207,03_10_20km,,85,F,2602,1032,9,0.0,False,False,0.0,,,,2,False,other_ride,True,taxi,True,taxi
hk_collective_003373::unspecified_ride_tour,hk_collective_003373,resident,home_only,resident_discretionary_ride_assignment,medical,2,2,0|1,55340.0,02_midday_1000_1559,9,3,-1,9>3>9,8.055128932781045,02_5_10km,,63,M,2602,1032,9,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_003399::unspecified_ride_tour,hk_collective_003399,resident,fixed_worker,resident_discretionary_ride_assignment,dining,2,2,2|3,68054.0,03_evening_peak_1600_1959,10,19,-1,10>19>10,17.634248305437062,03_10_20km,,50,M,2524,1034,10,0.0,False,False,0.0,,,,2,True,taxi,False,other_ride,True,taxi
hk_collective_003461::unspecified_ride_tour,hk_collective_003461,resident,fixed_worker,resident_discretionary_ride_assignment,social>leisure,3,3,2|3|4,64588.0,03_evening_peak_1600_1959,19,5,11,19>5>11>19,40.15468564101464,04_20km_plus,,25,M,3723,1041,19,0.0,False,False,0.0,,,,3,True,taxi,True,taxi,True,taxi
hk_collective_003472::unspecified_ride_tour,hk_collective_003472,resident,home_only,resident_discretionary_ride_assignment,shopping>social,3,3,0|1|2,35815.0,01_morning_0600_0959,19,7,10,19>7>10>19,17.285295953609108,03_10_20km,,64,F,3723,1041,19,0.0,False,False,0.0,,,,3,True,taxi,True,taxi,True,taxi
hk_collective_003494::unspecified_ride_tour,hk_collective_003494,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,32671.0,01_morning_0600_0959,4,12,-1,4>12>4,37.81588150714778,04_20km_plus,,63,F,1417,1061,4,0.0,False,False,0.0,,,,2,True,taxi,False,other_ride,True,taxi
hk_collective_003504::unspecified_ride_tour,hk_collective_003504,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,54473.0,02_midday_1000_1559,8,8,-1,8>8>8,4.808079075865952,01_2_5km,,64,M,2414,1072,8,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_003520::unspecified_ride_tour,hk_collective_003520,resident,home_only,resident_discretionary_ride_assignment,social>medical,3,3,0|1|2,35159.0,01_morning_0600_0959,9,1,7,9>1>7>9,18.91388196840851,03_10_20km,,72,F,2637,1073,9,0.0,False,False,0.0,,,,3,True,taxi,True,taxi,True,taxi
hk_collective_003524::unspecified_ride_tour,hk_collective_003524,resident,home_only,resident_discretionary_ride_assignment,leisure,2,2,0|1,40752.0,02_midday_1000_1559,9,4,-1,9>4>9,18.374489740923522,03_10_20km,,82,F,2637,1073,9,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_003612::unspecified_ride_tour,hk_collective_003612,resident,fixed_worker,resident_discretionary_ride_assignment,leisure,2,2,2|3,67861.0,03_evening_peak_1600_1959,9,2,-1,9>2>9,12.445985142181659,03_10_20km,,38,M,2627,1112,9,0.0,False,False,0.0,,,,2,False,other_ride,True,taxi,True,taxi
hk_collective_003640::unspecified_ride_tour,hk_collective_003640,resident,home_only,resident_discretionary_ride_assignment,personal_business,2,2,0|1,40517.0,02_midday_1000_1559,20,3,-1,20>3>20,34.56067160735903,04_20km_plus,,65,F,3727,1126,20,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_003726::unspecified_ride_tour,hk_collective_003726,resident,work_home,resident_discretionary_ride_assignment,medical,2,2,0|1,39812.0,02_midday_1000_1559,3,2,-1,3>2>3,12.523777265959636,03_10_20km,,71,M,1333,1148,3,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_003746::unspecified_ride_tour,hk_collective_003746,resident,work_home,resident_discretionary_ride_assignment,dining,2,2,0|1,47052.0,02_midday_1000_1559,3,21,-1,3>21>3,11.978770378473635,03_10_20km,,48,F,1332,1149,3,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_003765::unspecified_ride_tour,hk_collective_003765,resident,home_only,resident_discretionary_ride_assignment,leisure>shopping,3,3,0|1|2,36610.0,02_midday_1000_1559,9,9,1,9>9>1>9,19.971915506335492,03_10_20km,,65,F,2626,1151,9,0.0,False,False,0.0,,,,3,False,other_ride,True,taxi,True,taxi
hk_collective_003900::unspecified_ride_tour,hk_collective_003900,resident,home_only,resident_discretionary_ride_assignment,social,2,2,0|1,32067.0,01_morning_0600_0959,20,6,-1,20>6>20,23.921071052001512,04_20km_plus,,85,F,3734,1166,20,0.0,False,False,0.0,,,,2,False,other_ride,True,taxi,True,taxi
hk_collective_003939::unspecified_ride_tour,hk_collective_003939,resident,home_only,resident_discretionary_ride_assignment,dining,2,2,0|1,43942.0,02_midday_1000_1559,9,9,-1,9>9>9,3.445144737014644,01_2_5km,,11,F,2617,1194,9,0.0,False,False,0.0,,,,2,False,other_ride,False,other_ride,True,taxi
hk_collective_003951::unspecified_ride_tour,hk_collective_003951,resident,work_mobile,resident_discretionary_ride_assignment,dining,2,2,2|3,72952.0,04_night_2000_2359,9,9,-1,9>9>9,1.712281258870822,00_0_2km,,56,F,2617,1194,9,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_003962::unspecified_ride_tour,hk_collective_003962,resident,work_home,resident_discretionary_ride_assignment,shopping,2,2,0|1,56088.0,02_midday_1000_1559,9,21,-1,9>21>9,5.067630110118812,02_5_10km,,45,F,2617,1195,9,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_003968::unspecified_ride_tour,hk_collective_003968,resident,home_only,resident_discretionary_ride_assignment,social>social,3,3,0|1|2,38386.0,02_midday_1000_1559,9,9,2,9>9>2>9,20.335630660661725,04_20km_plus,,79,F,2617,1195,9,0.0,False,False,0.0,,,,3,True,taxi,True,taxi,True,taxi
hk_collective_004043::unspecified_ride_tour,hk_collective_004043,resident,work_mobile,resident_discretionary_ride_assignment,shopping,2,2,2|3,66293.0,03_evening_peak_1600_1959,21,2,-1,21>2>21,17.194644704559582,03_10_20km,,65,M,3817,1196,21,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_collective_004074::unspecified_ride_tour,hk_collective_004074,resident,fixed_worker,resident_discretionary_ride_assignment,shopping,2,2,2|3,69054.0,03_evening_peak_1600_1959,25,7,-1,25>7>25,16.76110881686209,03_10_20km,,49,M,3802,1200,25,0.0,False,False,0.0,,,,2,True,taxi,False,other_ride,True,taxi
hk_collective_004103::unspecified_ride_tour,hk_collective_004103,resident,home_only,resident_discretionary_ride_assignment,shopping>social,3,3,0|1|2,46596.0,02_midday_1000_1559,21,9,6,21>9>6>21,19.814022798044846,03_10_20km,,73,F,3809,1232,21,0.0,False,False,0.0,,,,3,True,taxi,True,taxi,True,taxi
hk_collective_004229::unspecified_ride_tour,hk_collective_004229,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,31527.0,01_morning_0600_0959,21,2,-1,21>2>21,15.980236161481436,03_10_20km,,77,M,3804,1297,21,0.0,False,False,0.0,,,,2,False,other_ride,True,taxi,True,taxi
hk_collective_004331::unspecified_ride_tour,hk_collective_004331,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,34644.0,01_morning_0600_0959,25,10,-1,25>10>25,16.71370433710357,03_10_20km,,65,M,3804,1362,25,0.0,False,False,0.0,,,,2,True,taxi,True,taxi,True,taxi
hk_person_00000556::unspecified_ride_tour,hk_person_00000556,resident,day_school_student,resident_discretionary_ride_assignment,dining>shopping,3,3,2|3|4,60345.0,03_evening_peak_1600_1959,1,10,5,1>10>5>1,16.500417625400456,03_10_20km,hk_hh_0000251,9,M,1101,780,1,2.0,False,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00001233::unspecified_ride_tour,hk_person_00001233,resident,fixed_worker,resident_discretionary_ride_assignment,dining,2,2,2|3,64501.0,03_evening_peak_1600_1959,1,3,-1,1>3>1,12.09428318900681,03_10_20km,hk_hh_0000540,34,F,1101,780,1,0.0,False,False,0.0,4.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00001354::unspecified_ride_tour,hk_person_00001354,resident,fixed_worker,resident_discretionary_ride_assignment,dining,2,2,2|3,72694.0,04_night_2000_2359,1,4,-1,1>4>1,7.9896350415384045,02_5_10km,hk_hh_0000595,61,M,1101,781,1,0.0,False,False,0.0,5.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_00001355::unspecified_ride_tour,hk_person_00001355,resident,home_only,resident_discretionary_ride_assignment,shopping,2,2,0|1,40827.0,02_midday_1000_1559,1,8,-1,1>8>1,12.198527800695118,03_10_20km,hk_hh_0000595,40,M,1101,781,1,0.0,False,False,0.0,5.0,private_permanent,,2,False,other_ride,True,taxi,True,taxi
hk_person_00001417::unspecified_ride_tour,hk_person_00001417,resident,home_only,resident_discretionary_ride_assignment,leisure>dining,3,3,0|1|2,49979.0,02_midday_1000_1559,1,2,7,1>2>7>1,13.014246727748773,03_10_20km,hk_hh_0000618,57,M,1101,780,1,0.0,False,False,0.0,5.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00001483::unspecified_ride_tour,hk_person_00001483,resident,home_only,resident_discretionary_ride_assignment,personal_business,2,2,0|1,64800.0,03_evening_peak_1600_1959,1,2,-1,1>2>1,8.720590853929385,02_5_10km,hk_hh_0000647,34,F,1101,780,1,0.0,False,False,0.0,5.0,private_permanent,,2,True,taxi,False,other_ride,True,taxi
hk_person_00001605::unspecified_ride_tour,hk_person_00001605,resident,home_only,resident_discretionary_ride_assignment,social,2,2,0|1,46497.0,02_midday_1000_1559,1,3,-1,1>3>1,9.107987957599658,02_5_10km,hk_hh_0000700,90,M,1101,780,1,0.0,False,False,0.0,5.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
hk_person_00002117::unspecified_ride_tour,hk_person_00002117,resident,home_only,resident_discretionary_ride_assignment,dining>medical,3,3,0|1|2,48644.0,02_midday_1000_1559,1,5,12,1>5>12>1,21.450155730919185,04_20km_plus,hk_hh_0000901,57,M,1101,780,1,0.0,False,False,0.0,1.0,non_domestic,,3,True,taxi,True,taxi,True,taxi
hk_person_00002814::unspecified_ride_tour,hk_person_00002814,resident,home_only,resident_discretionary_ride_assignment,leisure>social,3,3,0|1|2,36218.0,02_midday_1000_1559,1,1,8,1>1>8>1,13.207748524490327,03_10_20km,hk_hh_0001209,86,F,1101,820,1,0.0,False,False,0.0,1.0,private_permanent,,3,True,taxi,True,taxi,True,taxi
hk_person_00003041::unspecified_ride_tour,hk_person_00003041,resident,home_only,resident_discretionary_ride_assignment,social,2,2,0|1,33757.0,01_morning_0600_0959,1,2,-1,1>2>1,5.826044310854516,02_5_10km,hk_hh_0001316,77,F,1101,780,1,1.0,True,False,0.0,5.0,private_permanent,,2,True,taxi,True,taxi,True,taxi
