matsim_line_id,matsim_route_id,official_operator,official_route_id,official_route_sequence,official_direction,route_franchise_scope_status,route_distance_m,stop_count,route_fallback_fare_hkd,fallback_level,fare_resolution_status,fare_resolution_method,fallback_reference_route_ids_json,fallback_reference_values_hkd_json,fallback_reference_count,official_published_fare_hkd,model_fare_hkd,cost_hkd,currency,cost_quality,model_assumption_used,anomaly_flag,anomaly_severity,anomaly_reason,audit_priority,selection_rationale,source_record_ids_json,source_file,source_sha256
line_bus_1000031,bus_1000031_1,LWB,1000031,1,1,confirmed_franchised_route,39655.533999999985,21,14.4,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000031_1""]",[14.4],1,,14.4,14.4,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:43975;43976;43977;43978;43979;43980;43981;43982;43983;43984;43985;43986;43987;43988;43989;43990;43991;43992;43993;43994;43995""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000033,bus_1000033_1,LWB,1000033,1,1,confirmed_franchised_route,38000.01199999999,18,14.4,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000033_1""]",[14.4],1,,14.4,14.4,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:43996;43997;43998;43999;44000;44001;44002;44003;44004;44005;44006;44007;44008;44009;44010;44011;44012;44013""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000035,bus_1000035_1,KMB,1000035,1,1,confirmed_franchised_route,20138.679999999997,18,8.1,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000035_1""]",[8.1],1,,8.1,8.1,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44014;44015;44016;44017;44018;44019;44020;44021;44022;44023;44024;44025;44026;44027;44028;44029;44030;44031""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000037,bus_1000037_1,KMB,1000037,1,1,confirmed_franchised_route,20878.249000000018,35,15.4,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000037_1""]",[15.4],1,,15.4,15.4,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44032;44033;44034;44035;44036;44037;44038;44039;44040;44041;44042;44043;44044;44045;44046;44047;44048;44049;44050;44051;44052;44053;44054;44055;44056;44057;44058;44059;44060;44061;44062;44063;44064;44065;44066""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000044,bus_1000044_1,KMB,1000044,1,1,confirmed_franchised_route,46390.40899999999,20,35.7,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000044_1""]",[35.7],1,,35.7,35.7,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44067;44068;44069;44070;44071;44072;44073;44074;44075;44076;44077;44078;44079;44080;44081;44082;44083;44084;44085;44086""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000044,bus_1000044_2,KMB,1000044,2,2,confirmed_franchised_route,43977.93099999998,20,35.7,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000044_2""]",[35.7],1,,35.7,35.7,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44087;44088;44089;44090;44091;44092;44093;44094;44095;44096;44097;44098;44099;44100;44101;44102;44103;44104;44105;44106""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000045,bus_1000045_1,KMB,1000045,1,1,confirmed_franchised_route,39290.56100000001,15,39.9,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000045_1""]",[39.9],1,,39.9,39.9,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44107;44108;44109;44110;44111;44112;44113;44114;44115;44116;44117;44118;44119;44120;44121""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000045,bus_1000045_2,KMB,1000045,2,2,confirmed_franchised_route,36549.03800000001,14,39.9,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000045_2""]",[39.9],1,,39.9,39.9,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44122;44123;44124;44125;44126;44127;44128;44129;44130;44131;44132;44133;44134;44135""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000046,bus_1000046_1,KMB,1000046,1,1,confirmed_franchised_route,40822.464,17,39.9,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000046_1""]",[39.9],1,,39.9,39.9,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44136;44137;44138;44139;44140;44141;44142;44143;44144;44145;44146;44147;44148;44149;44150;44151;44152""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000047,bus_1000047_1,LWB,1000047,1,1,confirmed_franchised_route,32045.64900000001,35,15.7,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000047_1""]",[15.7],1,,15.7,15.7,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44153;44154;44155;44156;44157;44158;44159;44160;44161;44162;44163;44164;44165;44166;44167;44168;44169;44170;44171;44172;44173;44174;44175;44176;44177;44178;44179;44180;44181;44182;44183;44184;44185;44186;44187""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000047,bus_1000047_2,LWB,1000047,2,2,confirmed_franchised_route,27177.206,31,15.7,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000047_2""]",[15.7],1,,15.7,15.7,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44188;44189;44190;44191;44192;44193;44194;44195;44196;44197;44198;44199;44200;44201;44202;44203;44204;44205;44206;44207;44208;44209;44210;44211;44212;44213;44214;44215;44216;44217;44218""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000048,bus_1000048_1,KMB,1000048,1,1,confirmed_franchised_route,23913.091000000008,20,14.3,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000048_1""]",[14.3],1,,14.3,14.3,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44219;44220;44221;44222;44223;44224;44225;44226;44227;44228;44229;44230;44231;44232;44233;44234;44235;44236;44237;44238""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000049,bus_1000049_1,LWB,1000049,1,1,confirmed_franchised_route,26594.285000000007,25,15.7,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000049_1""]",[15.7],1,,15.7,15.7,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44239;44240;44241;44242;44243;44244;44245;44246;44247;44248;44249;44250;44251;44252;44253;44254;44255;44256;44257;44258;44259;44260;44261;44262;44263""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000051,bus_1000051_1,CTB,1000051,1,1,confirmed_franchised_route,11416.505000000006,10,6.6,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000051_1""]",[6.6],1,,6.6,6.6,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44264;44265;44266;44267;44268;44269;44270;44271;44272;44273""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000052,bus_1000052_1,CTB,1000052,1,1,confirmed_franchised_route,47144.21299999999,13,28.2,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000052_1""]",[28.2],1,,28.2,28.2,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44274;44275;44276;44277;44278;44279;44280;44281;44282;44283;44284;44285;44286""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000053,bus_1000053_1,CTB,1000053,1,1,confirmed_franchised_route,44164.04499999996,24,27.3,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000053_1""]",[27.3],1,,27.3,27.3,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44287;44288;44289;44290;44291;44292;44293;44294;44295;44296;44297;44298;44299;44300;44301;44302;44303;44304;44305;44306;44307;44308;44309;44310""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000054,bus_1000054_1,CTB,1000054,1,1,confirmed_franchised_route,47833.265999999974,33,27.3,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000054_1""]",[27.3],1,,27.3,27.3,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44311;44312;44313;44314;44315;44316;44317;44318;44319;44320;44321;44322;44323;44324;44325;44326;44327;44328;44329;44330;44331;44332;44333;44334;44335;44336;44337;44338;44339;44340;44341;44342;44343""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000055,bus_1000055_1,CTB,1000055,1,1,confirmed_franchised_route,47017.432,29,41.5,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000055_1""]",[41.5],1,,41.5,41.5,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44344;44345;44346;44347;44348;44349;44350;44351;44352;44353;44354;44355;44356;44357;44358;44359;44360;44361;44362;44363;44364;44365;44366;44367;44368;44369;44370;44371;44372""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000059,bus_1000059_1,KMB,1000059,1,1,confirmed_franchised_route,13514.648999999998,23,7.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000059_1""]",[7.8],1,,7.8,7.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44373;44374;44375;44376;44377;44378;44379;44380;44381;44382;44383;44384;44385;44386;44387;44388;44389;44390;44391;44392;44393;44394;44395""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000059,bus_1000059_2,KMB,1000059,2,2,confirmed_franchised_route,14522.254999999992,23,7.8,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000059_2""]",[7.8],1,,7.8,7.8,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44396;44397;44398;44399;44400;44401;44402;44403;44404;44405;44406;44407;44408;44409;44410;44411;44412;44413;44414;44415;44416;44417;44418""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000061,bus_1000061_1,CTB,1000061,1,1,confirmed_franchised_route,43243.39299999998,21,27.3,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000061_1""]",[27.3],1,,27.3,27.3,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44419;44420;44421;44422;44423;44424;44425;44426;44427;44428;44429;44430;44431;44432;44433;44434;44435;44436;44437;44438;44439""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000063,bus_1000063_1,KMB,1000063,1,1,confirmed_franchised_route,22416.546,40,11.4,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000063_1""]",[11.4],1,,11.4,11.4,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44440;44441;44442;44443;44444;44445;44446;44447;44448;44449;44450;44451;44452;44453;44454;44455;44456;44457;44458;44459;44460;44461;44462;44463;44464;44465;44466;44467;44468;44469;44470;44471;44472;44473;44474;44475;44476;44477;44478;44479""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000063,bus_1000063_2,KMB,1000063,2,2,confirmed_franchised_route,22576.747000000014,43,11.4,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000063_2""]",[11.4],1,,11.4,11.4,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44480;44481;44482;44483;44484;44485;44486;44487;44488;44489;44490;44491;44492;44493;44494;44495;44496;44497;44498;44499;44500;44501;44502;44503;44504;44505;44506;44507;44508;44509;44510;44511;44512;44513;44514;44515;44516;44517;44518;44519;44520;44521;44522""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000064,bus_1000064_1,KMB,1000064,1,1,confirmed_franchised_route,41109.57699999996,37,17.2,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000064_1""]",[17.2],1,,17.2,17.2,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44523;44524;44525;44526;44527;44528;44529;44530;44531;44532;44533;44534;44535;44536;44537;44538;44539;44540;44541;44542;44543;44544;44545;44546;44547;44548;44549;44550;44551;44552;44553;44554;44555;44556;44557;44558;44559""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000065,bus_1000065_1,LWB,1000065,1,1,confirmed_franchised_route,41664.12800000002,19,14.4,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000065_1""]",[14.4],1,,14.4,14.4,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44560;44561;44562;44563;44564;44565;44566;44567;44568;44569;44570;44571;44572;44573;44574;44575;44576;44577;44578""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
line_bus_1000065,bus_1000065_2,LWB,1000065,2,2,confirmed_franchised_route,42406.08500000002,18,14.4,1,route_fallback,exact_json_route_direction_fullFare,"[""bus_1000065_2""]",[14.4],1,,14.4,14.4,HKD,D,True,True,high,route_level_fallback_for_simulation_coverage,5,exact official operator + routeId + routeSeq JSON fullFare used only as a route-level simulation fallback,"[""json:feature_indices:44579;44580;44581;44582;44583;44584;44585;44586;44587;44588;44589;44590;44591;44592;44593;44594;44595;44596""]",data/transit/hongkong/API_Supplements/static/routes_fares_route_stop_points/bus_route_stop_points.json,2346a30a74bf0cc5644e9e711c23d7bd300c5baba4cb767dfc9dc38a7308e064
