person_id,leg_sequence,mode,cost_component,cost_hkd,cost_source,cost_effective_date,cost_quality,origin_facility_id,destination_facility_id,origin_type,destination_type,departure_time_s,population_group,role,is_discretionary,euclidean_distance_m,fare_uncertainty_low_hkd,fare_uncertainty_high_hkd,bus_fare_estimate_hkd,gmb_fare_estimate_hkd,train_fare_estimate_hkd,light_rail_fare_estimate_hkd,ferry_fare_estimate_hkd,nearest_reference_distance_gap_m,transfer_concession_hkd,transfer_concession_status,transfer_concession_source,fare_passenger_type,fare_payment_medium,estimation_method
hk_collective_000045,1,pt,pt_base_fare_adult_octopus_distance_proxy,28.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_osm:missing:70717,home_hk_collective_000045,work,home,61842.0,resident,fixed_worker,False,43069.32680652842,7.7,50.0,28.5,28.6,27.8,7.7,50.0,31569.3,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000046,0,pt,pt_base_fare_adult_octopus_distance_proxy,7.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000046,border_0,home,border,19815.0,resident,usual_resident_border,False,3988.826711434317,5.3,52.0,7.8,8.8,7.4,5.4,20.0,488.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000046,1,pt,pt_base_fare_adult_octopus_distance_proxy,7.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,border_0,home_hk_collective_000046,border,home,66199.0,resident,usual_resident_border,False,3988.826711434317,5.3,52.0,7.8,8.8,7.4,5.4,20.0,488.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000048,0,pt,pt_base_fare_adult_octopus_distance_proxy,21.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000048,work_mobile_poi_igeocom:558364,home,work_mobile,33577.0,resident,work_mobile,False,21172.237685185428,7.7,36.7,19.6,25.0,22.5,7.7,21.6,9672.2,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000048,1,pt,pt_base_fare_adult_octopus_distance_proxy,21.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_mobile_poi_igeocom:558364,home_hk_collective_000048,work_mobile,home,64888.0,resident,work_mobile,False,21172.237685185428,7.7,36.7,19.6,25.0,22.5,7.7,21.6,9672.2,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000049,0,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000049,education_tertiary_poi_igeocom:550218,home,education_tertiary,33786.0,resident,tertiary_student,False,28337.724860753795,7.7,54.4,27.3,28.6,30.2,7.7,50.0,16837.7,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000049,1,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,education_tertiary_poi_igeocom:550218,home_hk_collective_000049,education_tertiary,home,64233.0,resident,tertiary_student,False,28337.724860753795,7.7,54.4,27.3,28.6,30.2,7.7,50.0,16837.7,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000049,2,pt,pt_base_fare_adult_octopus_distance_proxy,7.0,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000049,resident_leisure_igeocom_557051,home,leisure,65344.0,resident,tertiary_student,True,1791.631259005497,4.9,30.0,7.3,7.0,4.9,5.3,10.0,291.6,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000049,3,pt,pt_base_fare_adult_octopus_distance_proxy,7.0,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_leisure_igeocom_557051,home_hk_collective_000049,leisure,home,76744.0,resident,tertiary_student,True,1791.631259005497,4.9,30.0,7.3,7.0,4.9,5.3,10.0,291.6,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000054,0,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000054,work_grid_1146,home,work,31111.0,resident,fixed_worker,False,29755.8896973369,7.7,54.4,27.6,28.6,30.2,7.7,50.0,18255.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000054,1,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_grid_1146,home_hk_collective_000054,work,home,59321.0,resident,fixed_worker,False,29755.8896973369,7.7,54.4,27.6,28.6,30.2,7.7,50.0,18255.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000057,0,pt,pt_base_fare_adult_octopus_distance_proxy,15.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000057,work_mobile_grid_331,home,work_mobile,30986.0,resident,work_mobile,False,13033.861868187274,7.7,59.0,13.1,18.7,15.8,7.7,30.0,1533.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000057,1,pt,pt_base_fare_adult_octopus_distance_proxy,15.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_mobile_grid_331,home_hk_collective_000057,work_mobile,home,67267.0,resident,work_mobile,False,13033.861868187274,7.7,59.0,13.1,18.7,15.8,7.7,30.0,1533.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000058,0,pt,pt_base_fare_adult_octopus_distance_proxy,6.2,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000058,school_227,home,school_primary,28985.0,resident,day_school_student,False,790.5547975150237,3.0,51.0,6.8,6.2,4.9,5.1,8.3,290.6,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000058,1,pt,pt_base_fare_adult_octopus_distance_proxy,6.2,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,school_227,home_hk_collective_000058,school_primary,home,55706.0,resident,day_school_student,False,790.5547975150237,3.0,51.0,6.8,6.2,4.9,5.1,8.3,290.6,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000059,0,pt,pt_base_fare_adult_octopus_distance_proxy,7.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000059,work_mobile_poi_osm:3813493499:13237,home,work_mobile,34549.0,resident,work_mobile,False,2094.343734578981,4.9,45.0,7.5,8.0,5.9,5.4,20.0,405.7,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000059,1,pt,pt_base_fare_adult_octopus_distance_proxy,7.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_mobile_poi_osm:3813493499:13237,home_hk_collective_000059,work_mobile,home,68847.0,resident,work_mobile,False,2094.343734578981,4.9,45.0,7.5,8.0,5.9,5.4,20.0,405.7,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000062,0,pt,pt_base_fare_adult_octopus_distance_proxy,15.4,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000062,work_mobile_grid_462,home,work_mobile,30990.0,resident,work_mobile,False,11336.610312014127,7.7,36.0,12.9,15.4,15.8,7.7,36.0,163.4,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000062,1,pt,pt_base_fare_adult_octopus_distance_proxy,15.4,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_mobile_grid_462,home_hk_collective_000062,work_mobile,home,72400.0,resident,work_mobile,False,11336.610312014127,7.7,36.0,12.9,15.4,15.8,7.7,36.0,163.4,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000063,0,pt,pt_base_fare_adult_octopus_distance_proxy,7.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000063,education_tertiary_poi_osm:missing:56088,home,education_tertiary,26047.0,resident,tertiary_student,False,3168.830765685721,5.3,52.0,7.8,8.8,7.4,5.4,20.0,331.2,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000063,1,pt,pt_base_fare_adult_octopus_distance_proxy,7.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,education_tertiary_poi_osm:missing:56088,home_hk_collective_000063,education_tertiary,home,64980.0,resident,tertiary_student,False,3168.830765685721,5.3,52.0,7.8,8.8,7.4,5.4,20.0,331.2,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000065,0,pt,pt_base_fare_adult_octopus_distance_proxy,7.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000065,work_mobile_grid_210,home,work_mobile,26353.0,resident,work_mobile,False,2958.915331891147,4.9,45.0,7.5,8.0,5.9,5.4,20.0,458.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000065,1,pt,pt_base_fare_adult_octopus_distance_proxy,7.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_mobile_grid_210,home_hk_collective_000065,work_mobile,home,56491.0,resident,work_mobile,False,2958.915331891147,4.9,45.0,7.5,8.0,5.9,5.4,20.0,458.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000067,0,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000067,work_grid_1146,home,work,32256.0,resident,fixed_worker,False,28154.430566277206,7.7,54.4,27.3,28.6,30.2,7.7,50.0,16654.4,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000067,1,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_grid_1146,home_hk_collective_000067,work,home,62397.0,resident,fixed_worker,False,28154.430566277206,7.7,54.4,27.3,28.6,30.2,7.7,50.0,16654.4,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000068,0,pt,pt_base_fare_adult_octopus_distance_proxy,28.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000068,work_grid_1465,home,work,26012.0,resident,fixed_worker,False,45031.24115268246,7.7,50.0,28.5,28.6,27.8,7.7,50.0,33531.2,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000068,1,pt,pt_base_fare_adult_octopus_distance_proxy,28.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_grid_1465,home_hk_collective_000068,work,home,57527.0,resident,fixed_worker,False,45031.24115268246,7.7,50.0,28.5,28.6,27.8,7.7,50.0,33531.2,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000069,0,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000069,work_grid_1146,home,work,29016.0,resident,fixed_worker,False,28644.649459066037,7.7,54.4,27.3,28.6,30.2,7.7,50.0,17144.6,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000069,1,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_grid_1146,home_hk_collective_000069,work,home,56651.0,resident,fixed_worker,False,28644.649459066037,7.7,54.4,27.3,28.6,30.2,7.7,50.0,17144.6,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000071,0,pt,pt_base_fare_adult_octopus_distance_proxy,23.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000071,work_poi_igeocom:531413,home,work,23971.0,resident,fixed_worker,False,23336.89229012149,7.7,50.0,23.8,28.5,22.5,7.7,50.0,11836.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000071,1,pt,pt_base_fare_adult_octopus_distance_proxy,23.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:531413,home_hk_collective_000071,work,home,54127.0,resident,fixed_worker,False,23336.89229012149,7.7,50.0,23.8,28.5,22.5,7.7,50.0,11836.9,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000071,2,pt,pt_base_fare_adult_octopus_distance_proxy,15.4,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000071,resident_personal_business_igeocom_21168996,home,personal_business,62599.0,resident,fixed_worker,True,11365.234070735361,7.7,36.0,12.9,15.4,15.8,7.7,36.0,134.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000071,3,pt,pt_base_fare_adult_octopus_distance_proxy,7.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_personal_business_igeocom_21168996,resident_dining_osm_6925197168_30291,personal_business,dining,69499.0,resident,fixed_worker,True,2502.5448695632695,4.9,45.0,7.5,8.0,5.9,5.4,20.0,2.5,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000071,4,pt,pt_base_fare_adult_octopus_distance_proxy,15.8,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_dining_osm_6925197168_30291,home_hk_collective_000071,dining,home,76099.0,resident,fixed_worker,True,13459.845751872585,7.7,59.0,13.1,18.7,15.8,7.7,30.0,1959.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000072,0,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000072,work_poi_igeocom:21079002,home,work,30229.0,resident,fixed_worker,False,29076.759005483975,7.7,54.4,27.6,28.6,30.2,7.7,50.0,17576.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000072,1,pt,pt_base_fare_adult_octopus_distance_proxy,28.6,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,work_poi_igeocom:21079002,home_hk_collective_000072,work,home,66411.0,resident,fixed_worker,False,29076.759005483975,7.7,54.4,27.6,28.6,30.2,7.7,50.0,17576.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000072,2,pt,pt_base_fare_adult_octopus_distance_proxy,7.0,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,home_hk_collective_000072,resident_dining_osm_12564276316_45064,home,dining,71548.0,resident,fixed_worker,True,1424.1938226480968,4.9,30.0,7.3,7.0,4.9,5.3,10.0,75.8,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000072,3,pt,pt_base_fare_adult_octopus_distance_proxy,17.9,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_dining_osm_12564276316_45064,resident_personal_business_igeocom_532946,dining,personal_business,78148.0,resident,fixed_worker,True,18652.544665105954,7.7,34.6,17.9,15.7,21.2,7.7,21.6,7152.5,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
hk_collective_000072,4,pt,pt_base_fare_adult_octopus_distance_proxy,18.5,TD_GTFS_20260720+MTR_OPEN_DATA_20260720_mode_balanced_distance_bin_median,2026-07-14,low_official_fare_distance_proxy_no_itinerary,resident_personal_business_igeocom_532946,home_hk_collective_000072,personal_business,home,85048.0,resident,fixed_worker,True,17274.439526100123,7.7,33.0,18.5,15.7,21.0,7.7,21.6,5774.4,,not_applied_no_serialized_itinerary_or_eligibility,,adult,Octopus,median_of_mode_specific_official_fare_distance_bin_medians
