person_id,leg_sequence,mode,cost_component,cost_hkd,cost_source,cost_effective_date,cost_quality,mapping_status,unresolved_reason,required_missing_fields,population_group,role,origin_type,destination_type,origin_facility_id,destination_facility_id,departure_time_s,is_discretionary,serialized_leg_mode,serialized_route_type,serialized_route_attribute_names,serialized_route_has_text,serialized_start_link_id,serialized_end_link_id,serialized_route_distance_m,serialized_route_travel_time,actual_transport_mode,actual_line_id,actual_route_id,actual_direction,boarding_stop_id,alighting_stop_id,transfer_chain,source_record_id,fare_scope,transfer_concession_hkd,transfer_concession_status,transfer_concession_source,fare_passenger_type,fare_payment_medium,estimation_method
hk_collective_000037,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,work_mobile,home,work_mobile,home_hk_collective_000037,work_mobile_poi_igeocom:21133106,28910.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_96462_0_f,road_267590_0_f,39990.82499999999,01:08:53,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000037,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,work_mobile,work_mobile,home,work_mobile_poi_igeocom:21133106,home_hk_collective_000037,60655.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_267590_0_f,road_96462_0_f,39444.00100000001,01:09:23,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000038,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,work_mobile,home,work_mobile,home_hk_collective_000038,work_mobile_poi_osm:missing:64175,28465.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_131755_0_r,road_134956_0_f,1470.87,00:03:31,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000038,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,work_mobile,work_mobile,home,work_mobile_poi_osm:missing:64175,home_hk_collective_000038,67705.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_134956_0_f,road_131755_0_r,1469.177,00:03:31,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000040,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,work_mobile,home,work_mobile,home_hk_collective_000040,work_mobile_poi_igeocom:539374,29386.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_8849_0_f,road_7928_0_f,3687.236,00:07:56,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000040,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,work_mobile,work_mobile,home,work_mobile_poi_igeocom:539374,home_hk_collective_000040,66567.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_7928_0_f,road_8849_0_f,9896.176,00:14:56,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000041,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,home,work,home_hk_collective_000041,work_grid_1499,23856.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_7901_0_f,road_60486_0_f,59817.368,01:49:39,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000041,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,work,home,work_grid_1499,home_hk_collective_000041,55613.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_60486_0_f,road_7901_0_f,60819.394,01:52:06,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000045,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,home,work,home_hk_collective_000045,work_poi_osm:missing:70717,26772.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_7901_0_f,road_270387_0_r,57882.691000000006,01:37:33,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000045,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,work,home,work_poi_osm:missing:70717,home_hk_collective_000045,61842.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_270387_0_r,road_7901_0_f,58106.902999999984,01:41:02,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000046,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,usual_resident_border,home,border,home_hk_collective_000046,border_0,19815.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_8186_0_f,road_273545_0_f,5385.906999999998,00:13:02,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000046,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,usual_resident_border,border,home,border_0,home_hk_collective_000046,66199.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_273545_0_f,road_8186_0_f,6751.685,00:14:59,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000048,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,work_mobile,home,work_mobile,home_hk_collective_000048,work_mobile_poi_igeocom:558364,33577.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_9243_0_f,road_1769_0_f,34248.48,00:52:02,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000048,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,work_mobile,work_mobile,home,work_mobile_poi_igeocom:558364,home_hk_collective_000048,64888.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_1769_0_f,road_9243_0_f,34845.05599999999,00:54:38,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000049,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,tertiary_student,home,education_tertiary,home_hk_collective_000049,education_tertiary_poi_igeocom:550218,33786.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_8849_0_f,road_1767_0_f,47313.81000000002,01:23:16,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000049,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,tertiary_student,education_tertiary,home,education_tertiary_poi_igeocom:550218,home_hk_collective_000049,64233.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_1767_0_f,road_8849_0_f,46710.00799999999,01:21:46,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000049,2,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,tertiary_student,home,leisure,home_hk_collective_000049,resident_leisure_igeocom_557051,65344.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_8849_0_f,road_9566_0_r,3714.761999999999,00:08:54,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000049,3,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,tertiary_student,leisure,home,resident_leisure_igeocom_557051,home_hk_collective_000049,76744.0,True,pt,generic,distance;end_link;start_link;trav_time;type,False,road_9566_0_r,road_8849_0_f,3727.248,00:08:56,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000054,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,home,work,home_hk_collective_000054,work_grid_1146,31111.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_130157_0_r,road_4357_0_r,57222.989000000016,01:40:59,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000054,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,fixed_worker,work,home,work_grid_1146,home_hk_collective_000054,59321.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_4357_0_r,road_130157_0_r,51680.537,01:28:14,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000057,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,work_mobile,home,work_mobile,home_hk_collective_000057,work_mobile_grid_331,30986.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_9812_0_r,road_269724_0_r,21631.013000000003,00:42:13,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000057,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,work_mobile,work_mobile,home,work_mobile_grid_331,home_hk_collective_000057,67267.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_269724_0_r,road_9812_0_r,21025.207,00:40:31,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000058,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,day_school_student,home,school_primary,home_hk_collective_000058,school_227,28985.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_9812_0_r,road_8951_0_f,3179.155,00:07:37,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000058,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,day_school_student,school_primary,home,school_227,home_hk_collective_000058,55706.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_8951_0_f,road_9812_0_r,3220.4660000000003,00:07:43,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000059,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,work_mobile,home,work_mobile,home_hk_collective_000059,work_mobile_poi_osm:3813493499:13237,34549.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_9812_0_r,road_8506_0_f,3260.577,00:07:48,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000059,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,work_mobile,work_mobile,home,work_mobile_poi_osm:3813493499:13237,home_hk_collective_000059,68847.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_8506_0_f,road_9812_0_r,3316.499,00:07:57,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000062,0,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,work_mobile,home,work_mobile,home_hk_collective_000062,work_mobile_grid_462,30990.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_94097_0_r,road_269606_0_f,17269.070999999996,00:31:55,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
hk_collective_000062,1,pt,pt_fare_chargeability_audit,,,,U,unresolved,generic_pt_leg_missing_actual_mode_line_route_boarding_alighting_transfer_chain,actual_transport_mode;actual_line_id;actual_route_id;actual_direction;boarding_stop_id;alighting_stop_id;transfer_chain,resident,work_mobile,work_mobile,home,work_mobile_grid_462,home_hk_collective_000062,72400.0,False,pt,generic,distance;end_link;start_link;trav_time;type,False,road_269606_0_f,road_94097_0_r,17158.18999999999,00:33:30,,,,,,,,,,,not_modelled_no_serialized_transfer_chain_or_eligibility,,adult_reference_not_applied,Octopus_reference_not_applied,audit_only_no_fare_estimation
