person_id,unrouted_leg_sequence,main_trip_index,mapped_routed_raw_leg_sequence,origin_activity_type,destination_activity_type,mode_before,mode_after,route_distance_m,actual_travel_time_s,route_attributes_hash_before,route_attributes_hash_after,route_text_hash_before,route_text_hash_after,taxi_type,classification_source,fare_baseline_hkd,fare_attribute_written_hkd,attribute_match,conversion_status
hk_collective_001381,2,2,2,home,shopping,ride,taxi,7472.441,505.0,a60334264f1e13551e3f2af3d351ebc189cfbf9560a48db048c2e9a0b16ca5d0,a60334264f1e13551e3f2af3d351ebc189cfbf9560a48db048c2e9a0b16ca5d0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,87.8,87.8,True,converted_validated
hk_collective_001381,3,3,3,shopping,home,ride,taxi,6964.882999999998,521.0,134e5cf238508f19ede55daf3720968bd4b21579c4290bb14351a11fb1d5d309,134e5cf238508f19ede55daf3720968bd4b21579c4290bb14351a11fb1d5d309,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,81.5,81.5,True,converted_validated
hk_collective_001383,0,0,0,home,work,ride,taxi,15200.945000000005,1094.0,c25f14725ae93f2596a8b9e012edf21299eb291ca1e93f1a44e2b143da7e6bbe,c25f14725ae93f2596a8b9e012edf21299eb291ca1e93f1a44e2b143da7e6bbe,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,147.3,147.3,True,converted_validated
hk_collective_001383,1,1,1,work,home,ride,taxi,14304.055999999997,1023.0,11779660048bedb7473e81986da1ac30564ce5b026ef0a0fc084a00a85779ead,11779660048bedb7473e81986da1ac30564ce5b026ef0a0fc084a00a85779ead,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,v1_mode_detail_explicit_taxi,140.3,140.3,True,converted_validated
hk_collective_001395,2,2,2,home,shopping,ride,taxi,10951.362,748.0,9af499d40e3b7dd1aa17137b3be52a9a9dd335a8aeef53b5b9a2bae32ca3710b,9af499d40e3b7dd1aa17137b3be52a9a9dd335a8aeef53b5b9a2bae32ca3710b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,116.5,116.5,True,converted_validated
hk_collective_001395,3,3,3,shopping,home,ride,taxi,10479.633000000003,700.0,33d9a558cd09d7da51753e5d07653343dd35189963847b2c27a8c3ec44fc6ba9,33d9a558cd09d7da51753e5d07653343dd35189963847b2c27a8c3ec44fc6ba9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,113.7,113.7,True,converted_validated
hk_collective_001399,0,0,0,home,leisure,ride,taxi,17452.880999999998,1072.0,21a59f80e5881049eff4c180240885267c925d8ccb647fefc01411aee487b7c8,21a59f80e5881049eff4c180240885267c925d8ccb647fefc01411aee487b7c8,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,162.7,162.7,True,converted_validated
hk_collective_001399,1,1,1,leisure,dining,ride,taxi,10457.910999999996,715.0,9305a94c8db94a5053869245d3821d494d3d5c24ef406005926e20e0301ab346,9305a94c8db94a5053869245d3821d494d3d5c24ef406005926e20e0301ab346,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,113.7,113.7,True,converted_validated
hk_collective_001399,2,2,2,dining,home,ride,taxi,9561.424000000003,601.0,a30c081cca1026d55b428460649273e714607d775595e7334db4b9c50d0d5a9a,a30c081cca1026d55b428460649273e714607d775595e7334db4b9c50d0d5a9a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,106.7,106.7,True,converted_validated
hk_collective_001402,2,2,2,home,dining,ride,taxi,10300.962999999996,692.0,d90fa87c9c75ffe0ae3a8536ca55d07cecacff04628f582466fdb480ef128dc0,d90fa87c9c75ffe0ae3a8536ca55d07cecacff04628f582466fdb480ef128dc0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,112.3,112.3,True,converted_validated
hk_collective_001402,3,3,3,dining,leisure,ride,taxi,1441.2269999999999,105.0,1b0cd2f8acd84f566571c59179ba31c84b54d0ca731fb23740ba0b19ddb6adaf,1b0cd2f8acd84f566571c59179ba31c84b54d0ca731fb23740ba0b19ddb6adaf,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,29.0,29.0,True,converted_validated
hk_collective_001402,4,4,4,leisure,home,ride,taxi,10235.807,676.0,853a62e48efdcede9436025a901f54305d5b55b9c6db630c2ab9b9771b5becb9,853a62e48efdcede9436025a901f54305d5b55b9c6db630c2ab9b9771b5becb9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,112.3,112.3,True,converted_validated
hk_collective_001415,0,0,0,home,leisure,ride,taxi,19258.625999999986,1072.0,77c5bed00ae43ba7235b7c0502de2378e070bf87a806e3ef84b17fb9b48ef522,77c5bed00ae43ba7235b7c0502de2378e070bf87a806e3ef84b17fb9b48ef522,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,175.3,175.3,True,converted_validated
hk_collective_001415,1,1,1,leisure,home,ride,taxi,18516.771,1003.0,ca4ad5c6098df30e483149dd1c1cd41d589c7e8536c6031f666f69c825d6cb29,ca4ad5c6098df30e483149dd1c1cd41d589c7e8536c6031f666f69c825d6cb29,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,169.7,169.7,True,converted_validated
hk_collective_001416,2,2,2,home,shopping,ride,taxi,5243.5509999999995,397.0,00cd1dd2e6b2787f8de0723fef128cd0d9ccc12ace8a60765042c59f930c2fa1,00cd1dd2e6b2787f8de0723fef128cd0d9ccc12ace8a60765042c59f930c2fa1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,64.7,64.7,True,converted_validated
hk_collective_001416,3,3,3,shopping,home,ride,taxi,5109.683999999999,380.0,078170f5202ef32c96f1123e88b50927eb44cb3fa43ec85de5bd2e23ae35bb23,078170f5202ef32c96f1123e88b50927eb44cb3fa43ec85de5bd2e23ae35bb23,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,62.6,62.6,True,converted_validated
hk_collective_001419,0,0,0,home,leisure,ride,taxi,12689.230000000001,792.0,96c37eaaab004c8f6dd96376bc9aaea450e8bd48dd9529870880290f03a00f5c,96c37eaaab004c8f6dd96376bc9aaea450e8bd48dd9529870880290f03a00f5c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,129.1,129.1,True,converted_validated
hk_collective_001419,1,1,1,leisure,home,ride,taxi,13374.845999999998,780.0,3aa40d4ba27ba5e0c6b03e36c0964cb19ffba3da5d64d5cc3778e8a6cdcd2469,3aa40d4ba27ba5e0c6b03e36c0964cb19ffba3da5d64d5cc3778e8a6cdcd2469,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,133.3,133.3,True,converted_validated
hk_collective_001444,2,2,2,home,dining,ride,taxi,26882.519000000008,1704.0,2cfbd21cc814ed7a3ce19f7915ad153c1fa651d1e22d8575da435c22385b498b,2cfbd21cc814ed7a3ce19f7915ad153c1fa651d1e22d8575da435c22385b498b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,228.5,228.5,True,converted_validated
hk_collective_001444,3,3,3,dining,home,ride,taxi,29401.26800000001,1737.0,4341b93071785460cc0b277797febf4941f5a47b1d9bf563d2de4c3e87b0942a,4341b93071785460cc0b277797febf4941f5a47b1d9bf563d2de4c3e87b0942a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,246.7,246.7,True,converted_validated
hk_collective_001494,0,0,0,home,dining,ride,taxi,26654.005999999987,1395.0,794cf1ede41c4f75278f50f6d3058c64d26f79a2da8cba3dae768dc490f92fa4,794cf1ede41c4f75278f50f6d3058c64d26f79a2da8cba3dae768dc490f92fa4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,227.1,227.1,True,converted_validated
hk_collective_001494,1,1,1,dining,home,ride,taxi,26304.847000000005,1391.0,517e181f47b8c7485b9fcb4f3a48f5ec763f950132cd2ff8c5ffd53c3fcfe376,517e181f47b8c7485b9fcb4f3a48f5ec763f950132cd2ff8c5ffd53c3fcfe376,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,224.3,224.3,True,converted_validated
hk_collective_001510,0,0,0,home,personal_business,ride,taxi,12089.149999999994,530.0,e986639690e8525d0ab3a755a1ff9d6b1e21af933e7a62c6df01ca50a0778ca4,e986639690e8525d0ab3a755a1ff9d6b1e21af933e7a62c6df01ca50a0778ca4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,new_territories_taxi,resident_discretionary_ride_assignment,111.9,111.9,True,converted_validated
hk_collective_001510,1,1,1,personal_business,home,ride,taxi,10775.801,441.0,90beeaa0fc6a19770c0c19faec8b68774118ed93aae684098083b6bb71356900,90beeaa0fc6a19770c0c19faec8b68774118ed93aae684098083b6bb71356900,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,new_territories_taxi,resident_discretionary_ride_assignment,102.1,102.1,True,converted_validated
hk_collective_001553,0,0,0,home,shopping,ride,taxi,35964.69600000001,1779.0,be5338520c23326a3e082a5f83d02f2139649648483a4cbcd9f5478dcb486505,be5338520c23326a3e082a5f83d02f2139649648483a4cbcd9f5478dcb486505,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,291.5,291.5,True,converted_validated
hk_collective_001553,1,1,1,shopping,home,ride,taxi,35771.723999999995,1723.0,e4a61b2db46794710fa6d937a13041e42d40175163aec0f7f9c1582b1949801c,e4a61b2db46794710fa6d937a13041e42d40175163aec0f7f9c1582b1949801c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,290.1,290.1,True,converted_validated
hk_collective_001558,2,2,2,home,leisure,ride,taxi,23063.18199999999,998.0,a93cd612373835674ff32ede29b0720e5b26b3620127c0f12174e64c6accfc3d,a93cd612373835674ff32ede29b0720e5b26b3620127c0f12174e64c6accfc3d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,new_territories_taxi,resident_discretionary_ride_assignment,188.9,188.9,True,converted_validated
hk_collective_001558,3,3,3,leisure,dining,ride,taxi,27380.277,1409.0,24c08d0620296b1c184aba4f400a7efb45cd58c39e6c729a8148da1084bb7b01,24c08d0620296b1c184aba4f400a7efb45cd58c39e6c729a8148da1084bb7b01,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,new_territories_taxi,resident_discretionary_ride_assignment,218.3,218.3,True,converted_validated
hk_collective_001558,4,4,4,dining,home,ride,taxi,24492.763,1152.0,ecae6b0f30504f69ac4045765dbf34d755310d1a92b0fbaeb8f6ec95e2d48bbf,ecae6b0f30504f69ac4045765dbf34d755310d1a92b0fbaeb8f6ec95e2d48bbf,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,new_territories_taxi,resident_discretionary_ride_assignment,198.7,198.7,True,converted_validated
hk_collective_001588,0,0,0,home,dining,ride,taxi,2375.8609999999994,170.0,353654cb33e8304583d1d82010cb7a8744b7b6f0349cb2d6f262c966bc9fa096,353654cb33e8304583d1d82010cb7a8744b7b6f0349cb2d6f262c966bc9fa096,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,new_territories_taxi,resident_discretionary_ride_assignment,29.3,29.3,True,converted_validated
hk_collective_001588,1,1,1,dining,leisure,ride,taxi,8956.535,632.0,3822ec952c5a549da3ab78d688c085b6cb162d7b2b0830b7882f38f9c85c2d01,3822ec952c5a549da3ab78d688c085b6cb162d7b2b0830b7882f38f9c85c2d01,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,new_territories_taxi,resident_discretionary_ride_assignment,89.5,89.5,True,converted_validated
hk_collective_001588,2,2,2,leisure,home,ride,taxi,10215.651999999998,602.0,ec32b3b9b3ee2b93cfb9c51b44e967f4af43853506abfe3add5944e0fb11ab27,ec32b3b9b3ee2b93cfb9c51b44e967f4af43853506abfe3add5944e0fb11ab27,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,new_territories_taxi,resident_discretionary_ride_assignment,99.3,99.3,True,converted_validated
hk_collective_001591,0,0,0,home,shopping,ride,taxi,16508.253999999997,984.0,a9376b23567021816db4775a192daaed11080a67f7ad773a27915bc233310878,a9376b23567021816db4775a192daaed11080a67f7ad773a27915bc233310878,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,155.7,155.7,True,converted_validated
hk_collective_001591,1,1,1,shopping,social,ride,taxi,18345.767000000003,953.0,3ce9a85defdc244e9df544bd8e83491f83b896c161272f9683737d26113a9b2d,3ce9a85defdc244e9df544bd8e83491f83b896c161272f9683737d26113a9b2d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,168.3,168.3,True,converted_validated
hk_collective_001591,2,2,2,social,home,ride,taxi,28980.797000000017,1656.0,5d40d632c81a637528b30f4a1d41737d4a3c78e913666317e753e4048deabb8c,5d40d632c81a637528b30f4a1d41737d4a3c78e913666317e753e4048deabb8c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,242.5,242.5,True,converted_validated
hk_collective_001594,0,0,0,home,social,ride,taxi,9450.521999999999,646.0,45ca46d3c6a825bde39841aa58725c6f5a75908f1cf0338f07c90f7754fcaca5,45ca46d3c6a825bde39841aa58725c6f5a75908f1cf0338f07c90f7754fcaca5,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,106.7,106.7,True,converted_validated
hk_collective_001594,1,1,1,social,shopping,ride,taxi,389.79900000000004,27.0,f505dbf47c7865e8e8b6a57551ac20e18f94d613d254ed97574b7e626c4d5352,f505dbf47c7865e8e8b6a57551ac20e18f94d613d254ed97574b7e626c4d5352,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,29.0,29.0,True,converted_validated
hk_collective_001594,2,2,2,shopping,home,ride,taxi,8864.598999999997,621.0,02c47c34846eff09cfbea11c9ed318682facb034472ad19a621642c1dee64168,02c47c34846eff09cfbea11c9ed318682facb034472ad19a621642c1dee64168,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,102.5,102.5,True,converted_validated
hk_collective_001607,0,0,0,home,social,ride,taxi,6969.314,466.0,fa1bfbbb45984c16f0692f7ff195a775d49d909c99f4c1b8a6fc5e874940d954,fa1bfbbb45984c16f0692f7ff195a775d49d909c99f4c1b8a6fc5e874940d954,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,81.5,81.5,True,converted_validated
hk_collective_001607,1,1,1,social,home,ride,taxi,6727.370999999998,462.0,6ba5df6f29e9389e065f146e52f56e445d3745b9efc1cb551db93048d257dd58,6ba5df6f29e9389e065f146e52f56e445d3745b9efc1cb551db93048d257dd58,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,79.4,79.4,True,converted_validated
hk_collective_001611,2,2,2,home,leisure,ride,taxi,7778.310000000002,509.0,841d4799ac591ad6c2cdf6257a0ea299cf9104503f23fee5caef60bc6842ba61,841d4799ac591ad6c2cdf6257a0ea299cf9104503f23fee5caef60bc6842ba61,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,89.9,89.9,True,converted_validated
hk_collective_001611,3,3,3,leisure,dining,ride,taxi,4997.368,304.0,58357c8a6ce9c92455b6a280a2675b844f5b3d1bcc14cc8d5953e54792eff580,58357c8a6ce9c92455b6a280a2675b844f5b3d1bcc14cc8d5953e54792eff580,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,60.5,60.5,True,converted_validated
hk_collective_001611,4,4,4,dining,home,ride,taxi,12354.402000000004,801.0,affbb55817d66fe4d80c8bf720dca4cb970350d1b0984737b995bb3111c9c3d1,affbb55817d66fe4d80c8bf720dca4cb970350d1b0984737b995bb3111c9c3d1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,126.3,126.3,True,converted_validated
hk_collective_001626,0,0,0,home,social,ride,taxi,14321.547,841.0,e7bc6a62fed673c0b0c491ae23998484842e7efd9dd43b3e59ef58a026af6d2b,e7bc6a62fed673c0b0c491ae23998484842e7efd9dd43b3e59ef58a026af6d2b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,140.3,140.3,True,converted_validated
hk_collective_001626,1,1,1,social,home,ride,taxi,13841.972999999998,817.0,6ef2e106853bb6e7b4df4a56239d0838b3f14df707026b6368de27abd8de06e9,6ef2e106853bb6e7b4df4a56239d0838b3f14df707026b6368de27abd8de06e9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,137.5,137.5,True,converted_validated
hk_collective_001644,0,0,0,home,shopping,ride,taxi,6955.267,500.0,fb187305a7224b82c446a4e7995e73d1b48bbbe64daedd633980c91c30c4e11a,fb187305a7224b82c446a4e7995e73d1b48bbbe64daedd633980c91c30c4e11a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,81.5,81.5,True,converted_validated
hk_collective_001644,1,1,1,shopping,home,ride,taxi,7011.8110000000015,504.0,6f36835f2a6169addf33c0ba3158858464b0a9525724ceda214572bfb33d0582,6f36835f2a6169addf33c0ba3158858464b0a9525724ceda214572bfb33d0582,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,83.6,83.6,True,converted_validated
hk_collective_001653,2,2,2,home,leisure,ride,taxi,3666.7019999999993,263.0,d70d41d81578eb734b155eb975b3b9e92ec20e936d4ee89447d19516f804aff4,d70d41d81578eb734b155eb975b3b9e92ec20e936d4ee89447d19516f804aff4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,47.9,47.9,True,converted_validated
hk_collective_001653,3,3,3,leisure,shopping,ride,taxi,7947.0650000000005,455.0,50cdb8637942c933f93dacb487e205a2d37129848ad7bb4ca90d23dcbf17f1c3,50cdb8637942c933f93dacb487e205a2d37129848ad7bb4ca90d23dcbf17f1c3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,92.0,92.0,True,converted_validated
hk_collective_001653,4,4,4,shopping,home,ride,taxi,5447.688999999998,397.0,bb77e3df19530bb4c71303b3cdb4d70545267ef6fd98ab5e26526cd09777d9ba,bb77e3df19530bb4c71303b3cdb4d70545267ef6fd98ab5e26526cd09777d9ba,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,66.8,66.8,True,converted_validated
hk_collective_001680,2,2,2,home,shopping,ride,taxi,24801.512999999995,1339.0,dee1b4ba45e970a3ba4535c2f8577377d419c54c78dc4ab35ea7368ce06474cb,dee1b4ba45e970a3ba4535c2f8577377d419c54c78dc4ab35ea7368ce06474cb,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,urban_taxi,resident_discretionary_ride_assignment,214.5,214.5,True,converted_validated
