person_id,household_id,role,allocation_source,student_stage,age,sex,relationship_role,household_private_vehicle_count,car_passenger_leg_count,compatible_leg_count,direct_leg_count,common_direct_driver_count,common_detour_screen_driver_count,candidate_tour_status,candidate_same_driver_person_id
hk_person_01046742,hk_hh_0386291,day_school_student,student_original_private_vehicle_retained,primary,7,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01048352,hk_hh_0386831,day_school_student,student_original_private_vehicle_retained,secondary,17,M,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_01055894,hk_hh_0389313,day_school_student,student_swap_car_household_donor,secondary,17,M,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01055896,hk_hh_0389313,day_school_student,student_swap_car_household_donor,kindergarten,5,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01056203,hk_hh_0389393,day_school_student,student_swap_car_household_donor,secondary,16,M,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01056661,hk_hh_0389526,day_school_student,student_swap_car_household_donor,secondary,15,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01056662,hk_hh_0389526,day_school_student,student_swap_car_household_donor,secondary,12,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01059099,hk_hh_0390184,day_school_student,student_swap_car_household_donor,kindergarten,5,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01070348,hk_hh_0393209,day_school_student,student_swap_car_household_donor,primary,8,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01070472,hk_hh_0393242,day_school_student,student_swap_car_household_donor,primary,8,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01074525,hk_hh_0394393,day_school_student,student_original_private_vehicle_retained,kindergarten,5,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01086687,hk_hh_0398860,day_school_student,student_swap_car_household_donor,secondary,15,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01089775,hk_hh_0399998,day_school_student,student_swap_car_household_donor,primary,8,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01106352,hk_hh_0406122,day_school_student,student_swap_car_household_donor,secondary,16,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01106479,hk_hh_0406167,fixed_worker,adult_retained_private_car_passenger_van,,35,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01106482,hk_hh_0406167,day_school_student,student_original_private_vehicle_retained,primary,11,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01108935,hk_hh_0407041,fixed_worker,adult_retained_private_car_passenger_van,,59,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01123859,hk_hh_0412365,day_school_student,student_swap_car_household_donor,kindergarten,5,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01129276,hk_hh_0414314,fixed_worker,adult_retained_private_car_passenger_van,,35,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01130245,hk_hh_0414662,day_school_student,student_swap_car_household_donor,primary,6,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01130791,hk_hh_0414865,day_school_student,student_original_private_vehicle_retained,secondary,14,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_01130790
hk_person_01131314,hk_hh_0415040,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01136690,hk_hh_0416938,day_school_student,student_swap_car_household_donor,secondary,13,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01139713,hk_hh_0417707,day_school_student,student_original_private_vehicle_retained,primary,7,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01143258,hk_hh_0418609,day_school_student,student_swap_car_household_donor,primary,8,F,child,3,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01147198,hk_hh_0419578,day_school_student,student_swap_car_household_donor,primary,11,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01154922,hk_hh_0421572,day_school_student,student_original_private_vehicle_retained,kindergarten,3,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_01154918
hk_person_01159116,hk_hh_0422877,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01167762,hk_hh_0425562,day_school_student,student_swap_car_household_donor,primary,9,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01169661,hk_hh_0426180,day_school_student,student_swap_car_household_donor,secondary,14,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01173185,hk_hh_0551043,day_school_student,student_original_private_vehicle_retained,secondary,15,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01177944,hk_hh_0553050,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01190945,hk_hh_0558457,day_school_student,student_swap_car_household_donor,primary,7,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01193247,hk_hh_0559435,day_school_student,student_swap_car_household_donor,primary,6,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01196789,hk_hh_0560963,day_school_student,student_swap_car_household_donor,secondary,13,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01196910,hk_hh_0561013,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01199949,hk_hh_0562323,day_school_student,student_original_private_vehicle_retained,primary,6,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_01199948
hk_person_01201957,hk_hh_0563173,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01219684,hk_hh_0570884,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01221725,hk_hh_0571748,day_school_student,student_swap_car_household_donor,primary,8,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01237857,hk_hh_0578408,day_school_student,student_original_private_vehicle_retained,primary,7,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_01237858
hk_person_01243031,hk_hh_0580555,day_school_student,student_swap_car_household_donor,secondary,14,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01250243,hk_hh_0583511,day_school_student,student_original_private_vehicle_retained,kindergarten,5,M,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_01250242
hk_person_01252187,hk_hh_0584311,day_school_student,student_swap_car_household_donor,primary,11,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01263826,hk_hh_0589193,day_school_student,student_swap_car_household_donor,secondary,13,F,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_01273652,hk_hh_0593427,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01279460,hk_hh_0595995,day_school_student,student_swap_car_household_donor,kindergarten,5,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01279461,hk_hh_0595995,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01279884,hk_hh_0596186,day_school_student,student_original_private_vehicle_retained,primary,10,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_01279882
hk_person_01289427,hk_hh_0600541,day_school_student,student_swap_car_household_donor,primary,10,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01292303,hk_hh_0601829,fixed_worker,adult_retained_private_car_passenger_van,,41,M,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01313100,hk_hh_0610608,day_school_student,student_swap_car_household_donor,secondary,12,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01314721,hk_hh_0611276,day_school_student,student_swap_car_household_donor,kindergarten,3,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01327430,hk_hh_0616113,day_school_student,student_swap_car_household_donor,primary,7,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01343694,hk_hh_0622457,fixed_worker,adult_retained_private_car_passenger_van,,43,F,partner_or_other_adult,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01369876,hk_hh_0632618,day_school_student,student_swap_car_household_donor,kindergarten,3,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01370199,hk_hh_0632736,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01371107,hk_hh_0633092,day_school_student,student_swap_car_household_donor,primary,8,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01371374,hk_hh_0633205,day_school_student,student_swap_car_household_donor,primary,7,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01371746,hk_hh_0633347,day_school_student,student_original_private_vehicle_retained,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01382399,hk_hh_0637424,day_school_student,student_swap_car_household_donor,primary,6,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01390789,hk_hh_0640676,day_school_student,student_swap_car_household_donor,kindergarten,3,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01391543,hk_hh_0640968,day_school_student,student_swap_car_household_donor,primary,9,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01393089,hk_hh_0641557,day_school_student,student_swap_car_household_donor,primary,10,M,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_01394495,hk_hh_0642082,day_school_student,student_swap_car_household_donor,secondary,14,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01394657,hk_hh_0642140,day_school_student,student_swap_car_household_donor,secondary,12,M,child,3,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_01399597,hk_hh_0643911,day_school_student,student_swap_car_household_donor,primary,6,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01400176,hk_hh_0644116,fixed_worker,adult_retained_private_car_passenger_van,,50,M,other_member,2,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01405865,hk_hh_0646106,day_school_student,student_swap_car_household_donor,secondary,13,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01414692,hk_hh_0649185,day_school_student,student_swap_car_household_donor,secondary,17,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01422163,hk_hh_0651457,fixed_worker,adult_retained_private_car_passenger_van,,42,M,other_member,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01429172,hk_hh_0653582,day_school_student,student_swap_car_household_donor,kindergarten,5,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01429327,hk_hh_0653633,day_school_student,student_swap_car_household_donor,primary,10,M,child,3,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_01429450,hk_hh_0653677,day_school_student,student_swap_car_household_donor,primary,8,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01429557,hk_hh_0653710,day_school_student,student_swap_car_household_donor,kindergarten,3,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01429559,hk_hh_0653710,day_school_student,student_swap_car_household_donor,secondary,13,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01429732,hk_hh_0653769,day_school_student,student_original_private_vehicle_retained,kindergarten,3,M,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_01429730
hk_person_01429750,hk_hh_0653774,day_school_student,student_swap_car_household_donor,primary,6,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01429751,hk_hh_0653774,day_school_student,student_original_private_vehicle_retained,secondary,14,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01429752,hk_hh_0653774,day_school_student,student_swap_car_household_donor,primary,10,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01429843,hk_hh_0653803,day_school_student,student_swap_car_household_donor,secondary,17,M,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_01429844,hk_hh_0653803,day_school_student,student_swap_car_household_donor,secondary,15,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01430255,hk_hh_0653937,day_school_student,student_swap_car_household_donor,secondary,14,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01431364,hk_hh_0654299,day_school_student,student_swap_car_household_donor,primary,7,F,child,3,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01442450,hk_hh_0657797,day_school_student,student_original_private_vehicle_retained,secondary,12,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01449020,hk_hh_0659977,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01449159,hk_hh_0660025,day_school_student,student_swap_car_household_donor,secondary,15,F,child,2,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_01449918,hk_hh_0660281,day_school_student,student_swap_car_household_donor,primary,7,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01459390,hk_hh_0663433,day_school_student,student_swap_car_household_donor,secondary,16,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01459507,hk_hh_0663473,day_school_student,student_swap_car_household_donor,secondary,14,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01459508,hk_hh_0663473,day_school_student,student_swap_car_household_donor,kindergarten,4,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01459509,hk_hh_0663473,day_school_student,student_swap_car_household_donor,primary,8,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01467968,hk_hh_0666487,day_school_student,student_swap_car_household_donor,kindergarten,4,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01472339,hk_hh_0668060,day_school_student,student_swap_car_household_donor,primary,10,M,child,1,2,1,0,0,0,partial_compatible_existing_legs,
hk_person_01474750,hk_hh_0669008,day_school_student,student_swap_car_household_donor,secondary,12,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01479114,hk_hh_0670943,day_school_student,student_original_private_vehicle_retained,secondary,14,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01485078,hk_hh_0673603,day_school_student,student_swap_car_household_donor,kindergarten,5,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01489570,hk_hh_0675592,day_school_student,student_swap_car_household_donor,secondary,17,M,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01498150,hk_hh_0679195,fixed_worker,adult_retained_private_car_passenger_van,,51,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01503285,hk_hh_0681308,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01525146,hk_hh_0689441,day_school_student,student_swap_car_household_donor,secondary,17,F,child,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01564405,hk_hh_0704541,day_school_student,student_swap_car_household_donor,kindergarten,4,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01568894,hk_hh_0705902,day_school_student,student_swap_car_household_donor,primary,10,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01572968,hk_hh_0707114,day_school_student,student_original_private_vehicle_retained,secondary,13,F,child,2,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01575889,hk_hh_0708003,day_school_student,student_swap_car_household_donor,secondary,16,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01578471,hk_hh_0708971,day_school_student,student_swap_car_household_donor,primary,8,F,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01585990,hk_hh_0712080,fixed_worker,adult_retained_private_car_passenger_van,,37,F,reference_person,1,2,0,0,0,0,no_real_driver_current_plan,
hk_person_01597523,hk_hh_0716816,day_school_student,student_swap_car_household_donor,primary,11,M,child,1,2,0,0,0,0,real_driver_no_compatible_tour,
hk_person_01599527,hk_hh_0717474,day_school_student,student_original_private_vehicle_retained,primary,11,F,child,1,2,2,2,1,1,complete_direct_same_driver,hk_person_01599526
hk_person_01613463,hk_hh_0722320,fixed_worker,adult_retained_private_car_passenger_van,,55,M,other_member,3,2,0,0,0,0,real_driver_no_compatible_tour,
