candidate_group_id,household_id,candidate_source,new_candidate,passenger_person_id,passenger_leg_index,driver_person_id,driver_leg_index,vehicle_id,passenger_planned_departure_time_s,driver_planned_departure_time_s,passenger_ready_before_driver_s,origin_access_gap_m,destination_egress_gap_m,passenger_pickup_link,passenger_dropoff_link,driver_route_start_link,driver_route_end_link
joint:hk_hh_2583504:hk_person_07047806:0,hk_hh_2583504,legacy_complete_direct_pair,false,hk_person_07047806,0,hk_person_07047805,1,hk_vehicle_0531550,23510.0,23570.0,60.0,38.770448037413715,30.218571674573575,road_100679_0_r,road_100590_0_f,road_100679_0_r,road_100590_0_f
joint:hk_hh_2583504:hk_person_07047806:1,hk_hh_2583504,legacy_complete_direct_pair,false,hk_person_07047806,1,hk_person_07047805,10,hk_vehicle_0531550,56404.0,56451.0,47.0,30.218571674573575,38.770448037413715,road_100590_0_f,road_100679_0_r,road_100590_0_f,road_100679_0_r
joint:hk_hh_2584111:hk_person_07049494:0,hk_hh_2584111,existing_car_leg_detour_screen,true,hk_person_07049494,0,hk_person_07049492,1,hk_vehicle_0531680,27836.0,28402.0,566.0,21.68262956826116,1919.855329874482,road_165379_0_f,road_260407_0_f,road_165379_0_f,road_101052_0_f
joint:hk_hh_2584228:hk_person_07049810:0,hk_hh_2584228,existing_car_leg_detour_screen,true,hk_person_07049810,0,hk_person_07049807,1,hk_vehicle_0531707,28629.0,28102.0,-527.0,24.883708090503674,6296.469581494115,road_116738_0_f,road_1872_0_r,road_116738_0_f,road_3618_0_f
joint:hk_hh_2584728:hk_person_07051213:0,hk_hh_2584728,existing_car_leg_detour_screen,true,hk_person_07051213,0,hk_person_07051210,1,hk_vehicle_0531833,26534.0,27509.0,975.0,49.37567746365009,28630.796868808582,road_100995_0_r,road_101843_0_f,road_100995_0_r,road_111855_0_r
joint:hk_hh_2588455:hk_person_07061727:0,hk_hh_2588455,existing_car_leg_detour_screen,true,hk_person_07061727,0,hk_person_07061726,1,hk_vehicle_0532783,27600.0,28725.0,1125.0,21.68262956826116,9818.793449278843,road_165379_0_f,road_164221_0_f,road_165379_0_f,road_267590_0_f
joint:hk_hh_2588922:hk_person_07063052:0,hk_hh_2588922,existing_car_leg_detour_screen,true,hk_person_07063052,0,hk_person_07063050,1,hk_vehicle_0532925,26704.0,27591.0,887.0,26.385738450419495,18399.67141351541,road_284584_0_f,road_101837_0_f,road_284584_0_f,road_61018_0_f
joint:hk_hh_2593216:hk_person_07075519:0,hk_hh_2593216,existing_car_leg_detour_screen,true,hk_person_07075519,0,hk_person_07075517,1,hk_vehicle_0534077,26936.0,28466.0,1530.0,26.385738450419495,2960.925742161501,road_284584_0_f,road_295749_0_f,road_284584_0_f,road_281623_0_f
joint:hk_hh_2595378:hk_person_07081969:0,hk_hh_2595378,existing_car_leg_direct,true,hk_person_07081969,0,hk_person_07081967,1,hk_vehicle_0534669,25979.0,26052.0,73.0,37.500368664900606,256.6419460527089,road_101261_0_r,road_107337_0_r,road_101261_0_r,road_103753_0_f
joint:hk_hh_2600280:hk_person_07096659:0,hk_hh_2600280,legacy_complete_direct_pair,false,hk_person_07096659,0,hk_person_07096657,1,hk_vehicle_0536071,23767.0,23797.0,30.0,19.495199710927498,83.39238617239607,road_276971_0_f,road_165429_0_f,road_276971_0_f,road_165429_0_f
joint:hk_hh_2600280:hk_person_07096659:1,hk_hh_2600280,legacy_complete_direct_pair,false,hk_person_07096659,1,hk_person_07096657,10,hk_vehicle_0536071,56570.0,56700.0,130.0,83.39238617239607,19.495199710927498,road_165429_0_f,road_276971_0_f,road_165429_0_f,road_276971_0_f
joint:hk_hh_2601381:hk_person_07099946:0,hk_hh_2601381,existing_car_leg_detour_screen,true,hk_person_07099946,0,hk_person_07099948,1,hk_vehicle_0536393,26663.0,27943.0,1280.0,24.574311567416395,9787.675492282384,road_101227_0_r,road_100653_0_f,road_101227_0_r,road_106476_0_f
joint:hk_hh_2616899:hk_person_07142583:0,hk_hh_2616899,legacy_complete_direct_pair,false,hk_person_07142583,0,hk_person_07142584,1,hk_vehicle_0538883,27050.0,27139.0,89.0,57.534085844619774,19.810381979751785,road_268464_0_f,road_107226_0_f,road_268464_0_f,road_107226_0_f
joint:hk_hh_2616899:hk_person_07142583:1,hk_hh_2616899,legacy_complete_direct_pair,false,hk_person_07142583,1,hk_person_07142584,10,hk_vehicle_0538883,54780.0,54810.0,30.0,19.810381979751785,57.534085844619774,road_107226_0_f,road_268464_0_f,road_107226_0_f,road_268464_0_f
joint:hk_hh_2638807:hk_person_07208521:0,hk_hh_2638807,existing_car_leg_detour_screen,true,hk_person_07208521,0,hk_person_07208518,1,hk_vehicle_0540807,26984.0,26245.0,-739.0,103.23051600188347,31831.260489096676,road_7558_0_r,road_272866_0_f,road_7558_0_r,road_1134_0_f
joint:hk_hh_2656475:hk_person_07254903:0,hk_hh_2656475,legacy_complete_direct_pair,false,hk_person_07254903,0,hk_person_07254901,1,hk_vehicle_0543537,28546.0,28967.0,421.0,270.1905283628205,107.18816102999449,road_274747_0_f,road_9211_0_f,road_274747_0_f,road_9211_0_f
joint:hk_hh_2656475:hk_person_07254903:1,hk_hh_2656475,legacy_complete_direct_pair,false,hk_person_07254903,1,hk_person_07254901,10,hk_vehicle_0543537,57399.0,57566.0,167.0,107.18816102999449,270.1905283628205,road_9211_0_f,road_274747_0_f,road_9211_0_f,road_274747_0_f
