link_id,type,length_m,freespeed_mps,modes,source_line_id,source_line_name,mid_nearest_road_distance_m
syn_bus_link_000243,synthetic_bus_trajectory,25.214,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),2254.883
syn_bus_link_000244,synthetic_bus_trajectory,17.519,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),2234.577
syn_bus_link_000245,synthetic_bus_trajectory,70.945,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),2194.443
syn_bus_link_000246,synthetic_bus_trajectory,70.945,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),2129.68
syn_bus_link_000247,synthetic_bus_trajectory,70.945,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),2061.758
syn_bus_link_000248,synthetic_bus_trajectory,6.606,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),2024.724
syn_bus_link_000249,synthetic_bus_trajectory,13.317,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),2015.05
syn_bus_link_000250,synthetic_bus_trajectory,20.991,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1998.235
syn_bus_link_000251,synthetic_bus_trajectory,3.767,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1986.099
syn_bus_link_000252,synthetic_bus_trajectory,17.757,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1975.432
syn_bus_link_000253,synthetic_bus_trajectory,33.742,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1949.751
syn_bus_link_000254,synthetic_bus_trajectory,45.994,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1909.981
syn_bus_link_000255,synthetic_bus_trajectory,40.39,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1867.137
syn_bus_link_000256,synthetic_bus_trajectory,58.877,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1818.313
syn_bus_link_000257,synthetic_bus_trajectory,58.877,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1760.585
syn_bus_link_000258,synthetic_bus_trajectory,58.877,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1702.935
syn_bus_link_000259,synthetic_bus_trajectory,43.947,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1652.62
syn_bus_link_000260,synthetic_bus_trajectory,43.947,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1609.612
syn_bus_link_000261,synthetic_bus_trajectory,23.059,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1576.758
syn_bus_link_000262,synthetic_bus_trajectory,32.305,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1549.32
syn_bus_link_000263,synthetic_bus_trajectory,42.689,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1511.913
syn_bus_link_000264,synthetic_bus_trajectory,65.015,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1458.249
syn_bus_link_000265,synthetic_bus_trajectory,46.98,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1402.465
syn_bus_link_000266,synthetic_bus_trajectory,46.906,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1355.744
syn_bus_link_000267,synthetic_bus_trajectory,75.561,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1295.914
syn_bus_link_000268,synthetic_bus_trajectory,44.069,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1238.182
syn_bus_link_000269,synthetic_bus_trajectory,35.323,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1199.932
syn_bus_link_000270,synthetic_bus_trajectory,22.187,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1172.052
syn_bus_link_000271,synthetic_bus_trajectory,14.474,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1153.834
syn_bus_link_000272,synthetic_bus_trajectory,43.211,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1125.588
syn_bus_link_000273,synthetic_bus_trajectory,64.93,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1071.634
syn_bus_link_000274,synthetic_bus_trajectory,69.044,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),1005.037
syn_bus_link_000275,synthetic_bus_trajectory,10.227,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),965.859
syn_bus_link_000276,synthetic_bus_trajectory,24.87,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),948.522
syn_bus_link_000277,synthetic_bus_trajectory,30.769,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),920.874
syn_bus_link_000278,synthetic_bus_trajectory,23.217,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),893.932
syn_bus_link_000279,synthetic_bus_trajectory,37.259,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),863.938
syn_bus_link_000280,synthetic_bus_trajectory,27.031,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),832.376
syn_bus_link_000281,synthetic_bus_trajectory,32.154,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),804.247
syn_bus_link_000282,synthetic_bus_trajectory,38.036,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),772.645
syn_bus_link_000283,synthetic_bus_trajectory,9.439,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),752.022
syn_bus_link_000284,synthetic_bus_trajectory,55.714,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),724.651
syn_bus_link_000285,synthetic_bus_trajectory,24.301,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),690.779
syn_bus_link_000286,synthetic_bus_trajectory,28.87,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),665.82
syn_bus_link_000287,synthetic_bus_trajectory,26.33,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),638.564
syn_bus_link_000288,synthetic_bus_trajectory,28.461,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),611.617
syn_bus_link_000289,synthetic_bus_trajectory,23.72,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),587.549
syn_bus_link_000290,synthetic_bus_trajectory,1.106,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),576.826
syn_bus_link_000291,synthetic_bus_trajectory,61.944,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),552.377
syn_bus_link_000292,synthetic_bus_trajectory,57.016,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),508.819
syn_bus_link_000293,synthetic_bus_trajectory,57.016,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),470.753
syn_bus_link_000294,synthetic_bus_trajectory,47.952,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),436.952
syn_bus_link_000295,synthetic_bus_trajectory,22.045,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),412.99
syn_bus_link_000296,synthetic_bus_trajectory,24.934,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),395.376
syn_bus_link_000297,synthetic_bus_trajectory,21.365,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),378.099
syn_bus_link_000298,synthetic_bus_trajectory,22.095,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),361.158
syn_bus_link_000299,synthetic_bus_trajectory,53.034,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),331.583
syn_bus_link_000300,synthetic_bus_trajectory,53.034,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),292.813
syn_bus_link_000301,synthetic_bus_trajectory,67.817,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),255.018
syn_bus_link_000302,synthetic_bus_trajectory,67.817,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),224.747
syn_bus_link_000303,synthetic_bus_trajectory,30.506,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),213.696
syn_bus_link_000304,synthetic_bus_trajectory,25.203,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),211.57
syn_bus_link_000305,synthetic_bus_trajectory,50.79,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),210.546
syn_bus_link_000306,synthetic_bus_trajectory,50.79,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),208.681
syn_bus_link_000307,synthetic_bus_trajectory,63.932,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),156.183
syn_bus_link_000308,synthetic_bus_trajectory,63.932,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),92.428
syn_bus_link_000309,synthetic_bus_trajectory,29.248,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),98.928
syn_bus_link_000310,synthetic_bus_trajectory,28.057,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),100.193
syn_bus_link_000311,synthetic_bus_trajectory,20.342,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),97.297
syn_bus_link_000312,synthetic_bus_trajectory,66.911,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),94.046
syn_bus_link_000313,synthetic_bus_trajectory,25.754,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),90.622
syn_bus_link_000314,synthetic_bus_trajectory,25.839,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),88.611
syn_bus_link_000315,synthetic_bus_trajectory,24.069,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),87.534
syn_bus_link_000316,synthetic_bus_trajectory,62.876,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),91.829
syn_bus_link_000317,synthetic_bus_trajectory,62.876,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),100.53
syn_bus_link_000318,synthetic_bus_trajectory,62.876,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),108.091
syn_bus_link_000319,synthetic_bus_trajectory,12.92,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),111.135
syn_bus_link_000320,synthetic_bus_trajectory,73.285,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),116.643
syn_bus_link_000321,synthetic_bus_trajectory,73.285,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),126.568
syn_bus_link_000322,synthetic_bus_trajectory,19.172,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),83.994
syn_bus_link_000323,synthetic_bus_trajectory,73.619,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),108.889
syn_bus_link_000324,synthetic_bus_trajectory,73.619,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),182.47
syn_bus_link_000325,synthetic_bus_trajectory,60.964,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),88.026
syn_bus_link_000326,synthetic_bus_trajectory,73.649,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),115.732
syn_bus_link_000327,synthetic_bus_trajectory,73.649,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),151.175
syn_bus_link_000328,synthetic_bus_trajectory,73.649,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),160.364
syn_bus_link_000329,synthetic_bus_trajectory,73.649,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),186.173
syn_bus_link_000330,synthetic_bus_trajectory,73.649,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),228.413
syn_bus_link_000331,synthetic_bus_trajectory,73.649,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),240.281
syn_bus_link_000332,synthetic_bus_trajectory,73.649,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),224.84
syn_bus_link_000333,synthetic_bus_trajectory,73.649,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),209.399
syn_bus_link_000334,synthetic_bus_trajectory,73.17,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),193.051
syn_bus_link_000335,synthetic_bus_trajectory,73.17,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),175.795
syn_bus_link_000336,synthetic_bus_trajectory,27.793,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),168.013
syn_bus_link_000337,synthetic_bus_trajectory,52.024,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),163.578
syn_bus_link_000338,synthetic_bus_trajectory,51.365,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),157.55
syn_bus_link_000339,synthetic_bus_trajectory,63.485,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),154.761
syn_bus_link_000340,synthetic_bus_trajectory,63.485,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),153.914
syn_bus_link_000341,synthetic_bus_trajectory,63.485,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),153.066
syn_bus_link_000342,synthetic_bus_trajectory,65.529,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),151.997
syn_bus_link_000343,synthetic_bus_trajectory,86.223,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),150.168
syn_bus_link_000344,synthetic_bus_trajectory,78.157,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),148.595
syn_bus_link_000345,synthetic_bus_trajectory,78.157,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),147.023
syn_bus_link_000346,synthetic_bus_trajectory,78.157,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),145.45
syn_bus_link_000347,synthetic_bus_trajectory,78.157,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),121.741
syn_bus_link_000348,synthetic_bus_trajectory,64.771,13.89,"car,pt",350100010055,36路(青芝山风景区(秦川)--鼓山公交总站),83.803
syn_bus_link_000349,synthetic_bus_trajectory,44.411,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),88.062
syn_bus_link_000350,synthetic_bus_trajectory,78.132,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),116.86
syn_bus_link_000351,synthetic_bus_trajectory,73.146,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),118.437
syn_bus_link_000352,synthetic_bus_trajectory,73.146,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),119.541
syn_bus_link_000353,synthetic_bus_trajectory,73.146,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),120.646
syn_bus_link_000354,synthetic_bus_trajectory,73.146,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),121.75
syn_bus_link_000355,synthetic_bus_trajectory,66.038,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),122.738
syn_bus_link_000356,synthetic_bus_trajectory,32.571,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),123.38
syn_bus_link_000357,synthetic_bus_trajectory,63.208,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),124.015
syn_bus_link_000358,synthetic_bus_trajectory,63.208,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),124.873
syn_bus_link_000359,synthetic_bus_trajectory,63.208,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),129.288
syn_bus_link_000360,synthetic_bus_trajectory,59.938,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),129.18
syn_bus_link_000361,synthetic_bus_trajectory,59.938,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),136.23
syn_bus_link_000362,synthetic_bus_trajectory,36.603,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),141.927
syn_bus_link_000363,synthetic_bus_trajectory,85.746,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),154.311
syn_bus_link_000364,synthetic_bus_trajectory,77.681,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),170.225
syn_bus_link_000365,synthetic_bus_trajectory,77.681,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),186.139
syn_bus_link_000366,synthetic_bus_trajectory,77.681,13.89,"car,pt",350100010056,36路(鼓山公交总站--青芝山风景区(秦川)),202.052
